Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,1110606293956,1153374889359,899147506707
현금및현금성자산,217792825398,122424750325,83633484070
매출채권및기타채권,517410473248,533911334793,480606827325
당기손익-공정가치측정금융자산,278861504,6528861436,1166757834
기타유동금융자산,41298779424,54328259260,10302219155
유동재고자산,303004927643,408399011328,302681185928
기타자산,18462111679,27782672217,20757032395
매각예정비유동자산,12358315060,0,0
비유동자산,1406768632402,1469964746079,1414364174533
매출채권 및 기타채권,4142816770,4786551585,2508359380
기타포괄손익-공정가치측정금융자산,22422027498,23951967751,6128696090
당기손익-공정가치측정금융자산,2557928458,1742566173,2690526777
기타금융자산,6661539714,6880294501,6301460976
관계기업에 대한 투자자산,1751646641,1910696058,1835116895
투자부동산,207986880283,208606669438,189669117842
유형자산,862835302550,895827181312,905969541555
무형자산,222827847365,257497214700,268975519279
기타비유동자산,17412071496,31203611536,2927928316
이연법인세자산,58170571627,37557993025,27357907423
자산총계,2517374926358,2623339635438,2313511681240
부채,,,
유동부채,807124962422,902561389555,653422605075
매입채무및기타채무,262710454638,235182393231,203355858829
차입금,460564568602,525189065660,354614305098
기타금융부채,26772385117,26108350210,55699677231
당기법인세부채,10897698153,39943777436,18393413823
기타부채,41399542152,69503690809,16426023466
유동충당부채,4780313760,6634112209,4933326628
비유동부채,343899537470,330076035045,377798640671
차입금,183632465802,141249329696,179654339981
기타비유동금융부채,23539963341,28615876611,29230107772
기타 비유동 부채,10752923708,7815937831,7518712595
비유동충당부채,662216422,627990694,600733658
순확정급여부채,8530661273,13357201540,20318047485
이연법인세부채,116781306924,138409698673,140476699180
부채총계,1151024499892,1232637424600,1031221245746
자본,,,
지배기업의 소유주에게 귀속되는 자본,739782085554,772584865216,732041608903
자본금,16972889500,13678149000,13678149000
자본잉여금,363929310812,267004289910,267004289910
자본조정,"(95,907,641,954)","(3,811,200,801)","(18,405,865,402)"
기타포괄손익누계액,2467555523,3927186962,5749726196
이익잉여금(결손금),452319971673,491786440145,464015309199
비지배지분,626568340912,618117345622,550248826591
자본총계,1366350426466,1390702210838,1282290435494
자본과부채총계,2517374926358,2623339635438,2313511681240
