Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,29977118711,34447925677,44617204859
매출원가,21722150485,28056996085,35459840050
매출총이익,8254968226,6390929592,9157364809
판매비와관리비,17480923287,20254036635,18303079980
영업이익(손실),"(9,225,955,061)","(13,863,107,043)","(9,145,715,171)"
지분법이익,0,70749759,25693808
지분법손실,2032897947,287749038,59283334
금융수익,3232052825,794970343,1369181812
금융원가,2549410128,2757754147,1908387944
기타이익,1878605417,103276505,278581400
기타손실,287470754,874172603,38407749
법인세비용차감전순이익(손실),"(8,985,075,648)","(16,813,786,224)","(9,478,337,178)"
법인세비용(수익),24726900,1022578539,18269827
계속영업이익(손실),"(9,009,802,548)","(17,836,364,763)",
중단영업이익(손실),41039548905,"(5,065,759,156)",
당기순이익(손실),32029746357,"(22,902,123,919)","(9,496,607,005)"
기타포괄손익,6306463897,58914676,517411910
당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,
지분법자본변동,0,11516380,0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),,,
유형자산재평가이익,6217914495,46480844,0
기타포괄손익-공정가치측정금융자산평가손익,88549402,917452,517411910
총포괄손익,38336210254,"(22,843,209,243)","(8,979,195,095)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),32551059435,"(21,038,216,267)","(8,838,321,570)"
지배기업의 소유주에게 귀속될 계속영업손익,"(8,976,752,232)","(17,950,386,049)",
지배기업의 소유주에게 귀속될 중단영업손익,41527811667,"(3,087,830,218)",
비지배지분에 귀속되는 당기순이익(손실),"(521,313,078)","(1,863,907,652)","(658,285,435)"
비지배지분에 귀속될 계속영업이익(손실),"(33,050,316)",114021286,
비지배지분에 귀속될 중단영업이익(손실),"(488,262,762)","(1,977,928,938)",
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",38857523332,"(20,979,301,591)","(8,320,909,660)"
"포괄손익, 비지배지분","(521,313,078)","(1,863,907,652)","(658,285,435)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(738),"(3,232)","(1,644)"
희석주당이익(손실) (단위 : 원),(738),"(3,232)","(1,644)"
중단영업기본주당이익(손실) (단위 : 원),3415,(556),0
중단영업희석주당이익(손실) (단위 : 원),3415,(556),0
