Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,30499144772,38300311078,47364091968
현금및현금성자산,4445843042,4541926164,15128294012
기타금융자산,110000000,0,0
매출채권 및 기타채권,11720890739,18376100931,16651475976
재고자산,13685171711,12811593525,13772199849
당기손익-공정가치금융자산,4978600,4451600,4563200
당기법인세자산,43395394,38156790,20294350
기타유동자산,488865286,2528082068,1787264581
비유동자산,45681561519,43130436737,33790268559
기타비유동금융자산,248221500,298542500,238833000
장기매출채권 및 기타채권,59069816,46968280,30000000
"종속기업, 관계기업 및 공동기업투자",1716042048,1709825759,1364525427
유형자산,41752880209,39460919579,30725942968
무형자산,781235249,920291084,1318525602
기타비유동자산,1124112697,693889535,112441562
자산총계,76180706291,81430747815,81154360527
부채,,,
유동부채,35225778102,53825278808,44387196877
매입채무 및 기타채무,12635796919,13597856506,11328078371
단기차입금,21430288829,37985578901,32123873649
유동성장기차입금,786835207,1815988186,535243200
기타유동부채,372857147,425855215,400001657
비유동부채,9162685093,9218904809,8974066534
장기매입채무 및 기타채무,28853022,28853022,28853022
장기차입금,2762921367,3398730675,3392553332
확정급여부채,4819957835,4269084051,3874256031
이연법인세부채,1055317243,1055317243,1055317243
기타비유동부채,495635626,466919818,623086906
부채총계,44388463195,63044183617,53361263411
자본,,,
지배기업의 소유주에게 귀속되는 자본,31792243096,18386564198,27793097116
자본금,25453581000,15053581000,15022251000
자본잉여금,28243246397,12887579609,12721242109
기타자본구성요소,"(34,024,130)","(34,024,130)","(34,024,130)"
기타포괄손익누계액,431561501,5748066,"(111,895,401)"
이익잉여금(결손금),"(22,302,121,672)","(9,526,320,347)",195523538
비지배지분,0,0,0
자본총계,31792243096,18386564198,27793097116
부채 및 자본총계,76180706291,81430747815,81154360527
