Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,149618519176,163779496761,201302148181
영업비용,124287830295,156378822150,179500919001
판매비와관리비,106184241561,140327078800,165669078474
경상연구개발비,18103588734,16051743350,13831840527
영업이익,25330688881,7400674611,21801229180
기타영업외수익,4093799337,3388961584,2762460692
기타영업외비용,14136313750,3874866245,12427449817
금융수익,4742110802,8661086234,3902368405
금융비용,7613018494,7615111248,1802773648
지분법손실,"(24,801,407)","(18,654,461)","(14,137,826)"
법인세비용차감전순이익,12392465369,7942090475,14221696986
법인세비용,4642288020,4748511659,7162263388
당기순이익,7750177349,3193578816,7059433598
당기순이익의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익,5510201115,3193578816,7036768317
비지배지분순이익,2239976234,,22665281
기타포괄손익,"(111,278,828)",193308202,"(221,049,848)"
당기손익으로 재분류되지 않는항목,,,
확정급여제도의 재측정손익,"(97,382,352)",236151152,"(519,362,067)"
지분법 자본변동,,,"(17,065,556)"
당기손익으로 재분류될 수 있는 항목,,,
해외사업환산손익,"(13,896,476)","(42,842,950)",315377775
총포괄손익,7638898521,3386887018,6838383750
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",5398922287,3386887018,6832784025
"포괄손익, 비지배지분에 귀속되는 지분",2239976234,,5599725
주당이익,,,
기본주당이익 (단위 : 원),80,47,104
희석주당이익 (단위 : 원),79,45,99
