Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),83387483943,78686325705,38005996297
기타포괄손익,67869332209,581064531,17546483680
후속적으로 당기손익으로 재분류되지 않는 항목,,,
순확정급여부채의 재측정요소,"(2,217,606,456)","(242,651,386)","(961,960,238)"
기타포괄손익-공정가치측정금융자산 평가손익,"(4,379,585,306)",2863492435,2847943438
지분법자본변동,73722570504,"(8,483,742,904)",4760729134
후속적으로 당기손익으로 재분류될 수 있는 항목,,,
지분법자본변동,"(350,295,260)",4953970259,4314659629
현금흐름위험회피파생상품평가손익,"(1,290,506,912)",354483195,254268398
해외사업환산손익변동,2384755639,1135512932,6330843319
당기총포괄손익,151256816152,79267390236,55552479977
당기총포괄손익의 귀속,,,
지배기업 소유주지분,151541724509,79332926680,55216976255
비지배지분,"(284,908,357)","(65,536,444)",335503722
