Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,6580447881815,6126968751169,3782497523034.0
매출원가,6380852991638,5968249702824,3671382343166.0
매출총이익,199594890177,158719048345,111115179868.0
판매비와관리비,100264321041,91891540331,76045278170.0
영업이익(손실),99330569136,66827508014,35069901698.0
기타수익,169577950909,207497033387,85269529390.0
기타비용,170309839040,199867253077,66410539985.0
지분법손익,18656298209,29302476106,7268796478.0
금융수익,77423288718,63962795891,25841954925.0
금융원가,85267668600,77184918887,30818953659.0
법인세비용차감전순이익(손실),109410599332,90537641434,56220688847.0
법인세비용(수익),26023115389,11851315729,18214692550.0
당기순이익(손실),83387483943,78686325705,38005996297.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주,83687114756,78715077815,37789612149.0
비지배지분,"(299,630,813)","(28,752,110)",216384148.0
주당이익,,,
기본주당이익(손실) (단위 : 원),6968,6554,3146.0
