Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,94966073008,98702819393,73580387560
현금및현금성자산,16773957487,17719516077,5293892565
매출채권,62670437222,66603947071,57938977837
단기미청구공사,1012633969,983778074,660016380
유동재고자산,13127311907,10660682708,6885783268
"유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",0,0,1
기타유동금융자산,323302689,1634992621,826058769
기타유동자산,908416863,699204107,1168935771
단기금융리스채권,150012871,396444595,806646659
당기법인세자산,0,4254140,76310
비유동자산,29886476085,36241692955,36130285741
기타포괄손익-공정가치 측정 비유동금융자산,610100000,868214375,1084018600
최초인식시점 또는 그 이후에 지정된 비유동 당기손익인식금융자산,1078188592,1863151139,2230463177
관계기업에 대한 투자자산,182490917,179173585,247591191
유형자산,7446919462,7780369207,9698024577
무형자산,9278555100,12412253827,12487773647
투자부동산,1759885438,7492881039,5951491363
사용권자산,3892253879,2679699266,1768672164
기타비유동금융자산,962959760,629290133,1210176997
장기매출채권,0,0,104808000
장기금융리스채권,617064950,0,341895593
이연법인세자산,3008650663,718625220,718219866
순확정급여자산,1049407324,1618035164,287150566
자산총계,124852549093,134944512348,109710673301
부채,,,
유동부채,75192481972,78697171280,53430500556
단기매입채무,66065307067,66403470140,42520952764
단기초과청구공사,870500498,1117520525,1603579926
유동 차입금,,1430590000,910000000
유동충당부채,301401389,632427771,925521212
기타유동금융부채,2007657296,3057119386,1850286775
기타 유동부채,4260012470,3857467332,2796141288
유동 리스부채,1401411609,1498271957,1974628528
미지급법인세,286191643,700304169,849390063
비유동부채,3673692876,5145964090,6236414274
비유동종업원급여충당부채,275433300,151744894,218775877
장기차입금,,2789110000,3521720000
비유동충당부채,276110226,37294529,264615094
기타비유동금융부채,29142034,114062472,570169315
기타 비유동 부채,18197253,16112852,18107546
비유동 리스부채,2936751961,1252505668,707595787
이연법인세부채,138058102,785133675,906794566
순확정급여부채,0,0,28636089
부채총계,78866174848,83843135370,59666914830
자본,,,
지배기업의 소유주에게 귀속되는 자본,42907619983,47355055889,46577364409
자본금,10246506000,10246506000,10246506000
주식발행초과금,10708619689,10708619689,10708619689
기타자본구성요소,3836819959,3730868911,4003058859
기타포괄손익누계액,"(767,895,601)","(415,804,245)","(247,476,950)"
이익잉여금(결손금),18883569936,23084865534,21866656811
비지배지분,3078754262,3746321089,3466394062
자본총계,45986374245,51101376978,50043758471
자본과부채총계,124852549093,134944512348,109710673301
