Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),311689112834,314246057568,262943327014
매출원가,282307795570,285771941006,238904063335
매출총이익,29381317264,28474116562,24039263679
판매비와관리비,31197961670,25787288093,19487938935
영업이익(손실),"(1,816,644,406)",2686828469,4551324744
기타이익,1078113474,1400011986,366855392
기타손실,4333730698,601581050,131165667
금융수익,465667693,453330107,860162536
금융원가,1407309711,1005061201,298582562
지분법관련손익,3317332,"(63,417,606)",83477927
법인세비용차감전순이익(손실),"(6,010,586,316)",2870110705,5432072370
법인세비용(수익),"(1,782,288,572)",1098631969,1828711385
당기순이익(손실),"(4,228,297,744)",1771478736,3603360985
기타포괄손익,"(70,686,119)","(322,015,155)","(54,414,915)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(70,686,119)","(322,015,155)","(54,414,915)"
확정급여제도의 재측정손익(세후기타포괄손익),"(59,007,906)","(153,687,860)","(217,034,853)"
"세후기타포괄손익, 지분상품에 대한 투자자산","(11,678,213)","(168,327,295)",162619938
총포괄손익,"(4,298,983,863)",1449463581,3548946070
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(3,968,444,935)",1887354105,3466660582
비지배지분에 귀속되는 당기순이익(손실),"(259,852,809)","(115,875,369)",136700403
총 포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(4,041,061,654)",1562206728,3410591530
"포괄손익, 비지배지분","(257,922,209)","(112,743,147)",138354540
주당이익,,,
기본주당이익(손실) (단위 : 원),(194),92,169
희석주당이익(손실) (단위 : 원),(194),92,169
