Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,106672701310.0,98190006417.0,107361966684.0
현금및현금성자산,40854362646.0,30332898572.0,53097847063.0
당기손익-공정가치 측정 금융자산,1292109650.0,2958895660.0,4446179122.0
유동만기보유금융자산,2332982283.0,1650000000.0,
매출채권,40206047166.0,43970849319.0,31755599011.0
기타채권,804408984.0,777764376.0,563028218.0
유동재고자산,11799502411.0,9357311105.0,8711714876.0
계약자산,1148905547.0,2455900219.0,3737939872.0
단기금융리스채권,,264675890.0,291757474.0
당기법인세자산,143548629.0,134405404.0,161991505.0
기타유동자산,8090833994.0,6287305872.0,4595909543.0
비유동자산,299267674602.0,292646734678.0,241573166626.0
장기매출채권,5565182258.0,4639743107.0,1142112169.0
당기손익-공정가치측정 금융자산,26461096522.0,27972081087.0,7607568382.0
기타채권,4937248049.0,4854714780.0,4959080934.0
기타비유동금융자산,30122000.0,30122000.0,740122000.0
기타포괄손익-공정가치 측정 금융자산,2141345550.0,1904345550.0,2772045550.0
투자부동산,1849193824.0,1914362430.0,1979531036.0
유형자산,228545866052.0,217948328444.0,185682262662.0
무형자산,17179511154.0,18711414433.0,19863309167.0
리스사용권자산,4769938710.0,6596665253.0,9273271805.0
장기금융리스채권,,,264675890.0
기타비유동자산,1692786882.0,2052994354.0,125652629.0
비유동파생상품자산,,202050305.0,2211735283.0
이연법인세자산,6095383601.0,5819912935.0,4951799119.0
자산총계,405940375912.0,390836741095.0,348935133310.0
부채,,,
유동부채,230586352253.0,183805014551.0,123651365205.0
매입채무,9150043994.0,5160543293.0,7722320488.0
매입채무 및 기타유동채무,12787316548.0,7765475690.0,7075407848.0
계약부채,3468649164.0,5420011218.0,5910391416.0
단기차입금,43225135362.0,44551439741.0,35479834252.0
유동성장기차입금,61958776590.0,57142870418.0,48773516826.0
유동성사채,64000000000.0,14300000000.0,10000000000.0
유동성전환사채,27266816097.0,36212427743.0,
유동 리스부채,2848359811.0,2872810994.0,3098016522.0
당기법인세부채,2401631086.0,3380355109.0,3430507660.0
기타 유동부채,3024613177.0,3391752877.0,2161370193.0
유동파생상품부채,455010424.0,3607327468.0,
비유동부채,68741678012.0,121646903153.0,151725024974.0
장기차입금,24657680944.0,56365210822.0,75608071676.0
전환사채,,,33905485791.0
사채,37000000000.0,56000000000.0,30000000000.0
기타채무,2917555518.0,3616647099.0,1126418944.0
퇴직급여부채,1717978001.0,1357576364.0,1692725898.0
비유동 리스부채,1988155822.0,3824220502.0,6062831983.0
복구충당부채,460307727.0,483248366.0,470019063.0
파생상품부채,,,2859471619.0
부채총계,299328030265.0,305451917704.0,275376390179.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,106486138811.0,85156836519.0,73356272246.0
자본금,5060575400.0,5060575400.0,5060575400.0
자본잉여금,43627222890.0,43691072830.0,43691072830.0
기타자본,1533473543.0,1533473543.0,229508115.0
기타포괄손익누계액,307649110.0,43620482.0,430121292.0
이익잉여금(결손금),55957217868.0,34828094264.0,23944994609.0
비지배지분,126206836.0,227986872.0,202470885.0
자본총계,106612345647.0,85384823391.0,73558743131.0
자본과부채총계,405940375912.0,390836741095.0,348935133310.0
