Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),9608034644,8998368517,12544990249
매출원가,9992221703,11225910362,11255316396
매출총이익,"(384,187,059)","(2,227,541,845)",1289673853
판매비와관리비,6144368890,5466236512,6552913842
영업이익(손실),"(6,528,555,949)","(7,693,778,357)","(5,263,239,989)"
기타이익,678758427,172555820,939431633
기타손실,3574210259,999401199,947617779
금융수익,12012911799,1001514766,38432403
금융원가,8446704400,3663343574,5747026372
법인세비용차감전순이익(손실),"(5,857,800,382)","(11,182,452,544)","(10,980,020,104)"
법인세비용(수익),20402487,"(414,523,541)","(207,830,323)"
계속영업이익(손실),"(5,878,202,869)","(10,767,929,003)","(10,772,189,781)"
중단영업이익(손실),,,"(6,267,433,825)"
당기순이익(손실),"(5,878,202,869)","(10,767,929,003)","(17,039,623,606)"
기타포괄손익,"(150,746,493)",3092051074,37707956
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(79,865,922)",3059673143,12772694
확정급여제도의 재측정손익(세후기타포괄손익),"(79,865,922)","(153,666,049)",12772694
자산재평가손익(세후기타포괄손익),,3213339192,
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(70,880,571)",32377931,24935262
해외사업장환산외환차이(세후기타포괄손익),"(38,883,590)",380950,24935262
기타포괄손익-공정가치로 측정되는 금융자산의 세후차손익,"(31,996,981)",31996981,
총포괄손익,"(6,028,949,362)","(7,675,877,929)","(17,001,915,650)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(5,878,202,869)","(10,767,929,003)","(17,035,904,389)"
비지배지분에 귀속되는 당기순이익(손실),,,"(3,719,217)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(6,028,949,362)","(7,675,877,929)","(16,998,196,433)"
"포괄손익, 비지배지분",,,"(3,719,217)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(75),(213),(431)
계속영업기본주당이익(손실) (단위 : 원),(75),(213),(272)
중단영업기본주당이익(손실) (단위 : 원),,,(159)
희석주당이익(손실) (단위 : 원),,,
