Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,25080238712,13865732451,6638998941
영업비용,67296957098,64516717220,52339073425
영업이익(손실),"(42,216,718,386)","(50,650,984,769)","(45,700,074,484)"
금융수익,10256527390,13641822382,563072499
금융비용,4764164719,2060272418,28908805262
기타수익,79586669,43392698,461119037
기타비용,118893847,91864963,91078235
법인세비용차감전순이익(손실),"(36,763,662,893)","(39,117,907,070)","(73,675,766,445)"
법인세비용,34588685,,
당기순이익(손실),"(36,798,251,578)","(39,117,907,070)","(73,675,766,445)"
기타포괄손익,99575946,305079438,"(364,741,902)"
후속적으로 당기손익으로 재분류되는 포괄손익,39779531,136413050,7034003
해외사업환산손익,39779531,136413050,7034003
후속적으로 당기손익으로 재분류되지 않는 포괄손익,59796415,168666388,"(371,775,905)"
순확정급여부채 재측정요소,59796415,168666388,"(371,775,905)"
당기총포괄이익(손실),"(36,698,675,632)","(38,812,827,632)","(74,040,508,347)"
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,"(36,798,251,578)","(39,117,907,070)","(73,675,766,445)"
비지배지분,,,
당기총포괄이익(손실)의 귀속,,,
지배기업 소유주지분,"(36,698,675,632)","(38,812,827,632)","(74,040,508,347)"
비지배지분,,,
주당이익,,,
기본주당이익(손실) (단위 : 원),"(1,431)","(1,821)","(11,944)"
희석주당이익(손실) (단위 : 원),"(1,431)","(1,821)","(11,944)"
