Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"수익(매출액) (주5,32)",231000548728,218222444013,194746862228.0
매출원가 (주39),201531781477,189749782770,172461948573.0
매출총이익,29468767251,28472661243,22284913655.0
판매비와관리비 (주33),18757157795,17932453556,16431922389.0
영업이익(손실) (주5),10711609456,10540207687,5852991266.0
기타이익 (주34),3749554577,11182545688,3087383605.0
기타손실 (주35),2493025412,6796292110,1933667481.0
금융수익 (주36),796408594,176885235,128179081.0
금융원가 (주37),3191666374,2688508568,2145162041.0
법인세비용차감전순이익(손실),9572880841,12414837932,4989724430.0
법인세비용(수익) (주38),655123825,2887226078,1284072777.0
당기순이익(손실),8917757016,9527611854,3705651653.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실) (주40),8833381558,9722909309,3612428739.0
비지배지분에 귀속되는 당기순이익(손실),84375458,"(195,297,455)",93222914.0
기타포괄손익,617657316,"(593,547,181)",2108658952.0
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(179,008,903)",457723752,259134687.0
확정급여제도의 재측정손익(세후기타포괄손익),"(179,008,903)",457723752,259134687.0
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),796666219,"(1,051,270,933)",1849524265.0
해외사업장환산외환차이(세후기타포괄손익),796666219,"(1,051,270,933)",1849524265.0
총포괄손익,9535414332,8934064673,5814310605.0
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",9316420316,8995304384,5709817834.0
"포괄손익, 비지배지분",218994016,"(61,239,711)",104492771.0
주당이익 (주40),,,
기본주당이익(손실) (단위 : 원),640.0,704.0,262.0
