Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출(영업수익),325391952440,332624105584,295210018480.0
매출원가,250991280092,235139688915,235067063835.0
매출총이익,74400672348,97484416669,60142954645.0
판매비와관리비(영업비용),647261604585,80723861334,48907885983.0
영업이익(손실),"(572,860,932,237)",16760555335,11235068662.0
기타차익,20294690112,9000964680,15735959754.0
기타차손,76385260542,7687972570,25764116817.0
금융수익,61872655436,3408697422,3244339588.0
금융비용,61410799978,11314359876,9024603900.0
관계및공동기업투자이익,65331334631,73285281148,167193413436.0
관계및공동기업투자손실,264850561808,359796003,554587703.0
종속기업처분이익,,1822214425,370042383.0
법인세비용차감전순이익(손실),"(828,008,874,386)",84915584561,162435515403.0
법인세비용(수익),6418023509,"(5,359,277,074)",3835014051.0
계속영업이익,"(834,426,897,895)",90274861635,158600501352.0
중단영업이익,3138031735,4623847073,
당기순이익(손실),"(831,288,866,160)",94898708708,158600501352.0
연결당기순이익의 귀속,,,
지배기업 소유주지분,"(832,366,929,110)",91524586932,144268084279.0
비지배지분,1078062950,3374121776,14332417073.0
기타포괄손익,"(4,253,987,305)",14439244674,23276130611.0
후속적으로 당기손익으로 재분류될 수 있는 항목,5834608497,4382281238,12019356596.0
지분법자본변동,5497693450,3139602915,10600070456.0
해외사업장환산외환차이(세후기타포괄손익),336915047,1242678323,1419286140.0
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(10,088,595,802)",10056963436,11256774015.0
보험수리적손익,"(1,781,842,406)",719051891,64173988.0
기타포괄손익-공정가치측정금융자산평가손익,,90110730,6612612783.0
지분법이익잉여금,"(8,270,551,460)",9886588133,3337073500.0
법인세효과,"(36,201,936)","(638,787,318)",1242913744.0
총포괄손익,"(835,542,853,465)",109337953382,181876631963.0
포괄손익의 귀속,,,
지배기업소유주지분,"(836,381,620,165)",105520779199,166297622130.0
비지배지분,838766700,3817174183,15579009833.0
주당이익,,,
기본주당이익(손실) (단위 : 원),"(23,291)",2579,4004.0
희석주당이익(손실) (단위 : 원),"(23,127)",2579,4004.0
계속영업 기본주당순이익 (단위 : 원),"(23,368)",2465,4004.0
계속영업 희석주당순이익 (단위 : 원),"(23,204)",2465,4004.0
