Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1214616529837,1031734916590,950092196546.0
매출원가,923480126122,823685101507,763189806092.0
매출총이익,291136403715,208049815083,186902390454.0
판매비와관리비,223700549151,178427356348,160280762850.0
영업이익,67435854564,29622458735,26621627604.0
기타수익,2070869885,4190194467,4287318242.0
기타비용,3584146934,3755891060,5014775243.0
금융수익,17081679317,16028742948,9311702175.0
금융비용,16540889231,18392920612,9557854300.0
지분법이익,2464688524,6835005786,7586355581.0
지분법손실,1501651,7263398260,7565459544.0
관계기업투자자산처분이익,0,15136086081,667498435.0
관계기업투자자산손상차손환입,0,0,373547405.0
법인세비용차감전순이익,68926554474,42400278085,26709960355.0
법인세비용(수익),15360680825,8530775085,16071948071.0
계속영업이익,53565873649,33869503000,10638012284.0
중단영업이익(손실),"(1,886,433,664)","(478,696,341)",69777389.0
당기순이익,51679439985,33390806659,10707789673.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,25461623413,24968720391,1596390297.0
비지배지분,26217816572,8422086268,9111399376.0
지배기업 지분에 대한 주당순이익 (단위 : 원),,,
계속영업과 중단영업 (단위 : 원),,,
보통주 기본및희석주당손익 (단위 : 원),2429,2391,153.0
구형우선주 기본및희석주당손익 (단위 : 원),2432,2396,158.0
계속영업 (단위 : 원),,,
보통주 기본및희석주당손익 (단위 : 원),2609,2437,146.0
구형우선주 기본및희석주당손익 (단위 : 원),2612,2442,151.0
