Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,44107412315,50256101948,51664367194
현금및현금성자산,5971731723,7387001546,13940999098
단기금융상품,7665000000,10665000000,9065000000
유동파생상품자산,159010000,196620000,572568359
매출채권 및 기타유동채권,20255237421,16801401200,14433077278
유동재고자산,9636146792,14635658139,13045365558
당기법인세자산,5286,101225,23831
기타유동자산,420281093,570319838,607333070
비유동자산,54558992702,46972615186,43577229469
장기금융상품,520728609,1033522276,82566314
장기대여금,9609336578,12275021232,12401865585
유형자산,36161686828,27221391440,24187053763
"비유동생물자산, 총액",1326739207,185718489,106367249
영업권 이외의 무형자산,1185547624,738800671,768035834
투자부동산,826725792,826725792,826725792
비유동매도가능금융자산,10800000,10800000,10800000
이연법인세자산,4084565000,4155402001,4677178961
기타비유동자산,832863064,525233285,516635971
자산총계,98666405017,97228717134,95241596663
부채,,,
유동부채,30391079486,33907986099,32643298316
매입채무 및 기타유동채무,3112038895,1520698343,3781148141
유동 차입금,24615442870,29374182959,27721306864
당기법인세부채,275116803,499917554,493391437
"배당금, 비현금성 자산의 배분",20878619,20878619,20878579
차입원료,225000000,1944030,0
유동파생상품부채,128490000,776750000,11571790
리스부채_유동,265425668,99898052,118185403
기타 유동부채,1748686631,1613716542,496816102
비유동부채,2058605908,2327760867,5346959003
장기차입금,1394000000,1821000000,4559560000
기타비유동금융부채,109048712,167176500,525889960
기타 비유동 부채,71000000,71000000,71000000
리스부채_비유동,377683751,179716463,68749088
퇴직급여부채,106873445,88867904,121759955
부채총계,32449685394,36235746966,37990257319
자본,,,
지배기업의 소유주에게 귀속되는 자본,65645134682,60499813802,56782604943
자본금,8357929000,8357929000,8357929000
이익잉여금(결손금),48774807665,43629486785,39912277926
자본잉여금,10255472033,10255472033,10255472033
기타자본조정,"(1,743,074,016)","(1,743,074,016)","(1,743,074,016)"
비지배지분,571584941,493156366,468734401
자본총계,66216719623,60992970168,57251339344
자본과부채총계,98666405017,97228717134,95241596663
