Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),1154223638940.0,1669476722276.0,1214682040178.0
매출원가,712204456498.0,741652222649.0,686197497365.0
매출총이익,442019182442.0,927824499627.0,528484542813.0
판매비와관리비,176581726069.0,165939692250.0,139255498198.0
영업이익(손실),265437456373.0,761884807377.0,389229044615.0
지분법이익,0.0,10434240404.0,20413022302.0
지분법손실,6404097647.0,866644.0,2412699.0
관계기업/공동기업투자손상차손,0.0,33394488724.0,0.0
관계기업/공동기업투자손상차손환입,0.0,0.0,5568954833.0
금융수익,43359948391.0,25117720362.0,7828834847.0
금융원가,10636467274.0,19338490603.0,4930928023.0
기타이익,38210870129.0,45041136923.0,19276240398.0
기타손실,24067450596.0,47114684851.0,22760003418.0
법인세비용차감전순이익(손실),305900259376.0,742629374244.0,414622752855.0
법인세비용(수익),41751008397.0,186402278310.0,100643567334.0
당기순이익(손실),264149250979.0,556227095934.0,313979185521.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),264149250979.0,556227095934.0,313979185521.0
비지배지분에 귀속되는 당기순이익(손실),0.0,0.0,0.0
주당이익,,,
기본주당이익(손실) (단위 : 원),6241.0,12798.0,7225.0
희석주당이익(손실) (단위 : 원),6241.0,12798.0,7225.0
