Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,121321541387,128344613909,124632567805
현금및현금성자산,5991396452,14295311473,12658669993
매출채권 및 기타유동채권,75668874364,60425299617,41225900259
기타유동금융자산,1008993090,440996802,563062500
기타유동자산,2664780936,2235065482,5016820352
유동재고자산,35987496545,50947940535,50510052723
매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,0,0,14658061978
비유동자산,211870707046,197654227178,233315290641
장기매출채권 및 기타비유동채권,0,9076521794,6414054840
기타비유동금융자산,85018909999,61968388436,103577988973
"종속기업, 공동기업과 관계기업에 대한 투자자산",2911588270,3014025364,17863528594
유형자산,105563363793,90891344101,88055968884
영업권 및 무형자산,2621685163,11409068572,11426202023
투자부동산,12994939926,13144583471,2519584698
사용권자산,2155488977,2009183979,1737953847
확정급여자산,0,5325916148,693765461
기타비유동자산,604730918,815195313,1026243321
자산총계,333192248433,325998841087,357947858446
부채,,,
유동부채,84581534998,68407611103,66572836926
매입채무 및 기타유동채무,38445691781,33881050065,30113774198
유동 차입금,28900000000,13941463440,22897560968
기타유동금융부채,4583119433,4186478352,4107402646
기타 유동부채,10008597839,12865437265,8535227187
당기법인세부채,1277179511,2364886055,
유동 리스부채,1366946434,1168295926,918871927
비유동부채,42894315407,37248108201,37512742759
장기매입채무 및 기타비유동채무,2834113561,2261602758,2515520620
장기차입금,26000000000,19800000000,7741463440
순확정급여부채,1375117364,0,0
이연법인세부채,10630709585,14089517977,26122692707
기타비유동금융부채,3647651,6167239,16038014
기타 비유동 부채,1222310000,267310000,281382155
비유동 리스부채,828417246,823510227,835645823
부채총계,127475850405,105655719304,104085579685
자본,,,
지배기업의 소유주에게 귀속되는 자본,205716398028,220343121783,253862278761
자본금,20533531000,20533531000,20533531000
자본잉여금,114582077850,114582077850,114582077850
기타자본조정,"(27,191,009,154)","(27,191,009,154)","(27,191,009,154)"
기타포괄손익누계액,5904338294,964186590,39569835542
이익잉여금(결손금),91887460038,111454335497,106367843523
비지배지분,,,
자본총계,205716398028,220343121783,253862278761
자본과부채총계,333192248433,325998841087,357947858446
