Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,27627400828,24092742406,19979567098
매출원가,0,0,0
영업수익,27627400828,24092742406,19979567098
영업비용,19857959581,16789714676,14780184615
영업이익(손실),7769441247,7303027730,5199382483
기타영업외수익,420027089,741151536,640015715
기타영업외비용,645742083,780082658,94596005
금융수익,2902451591,2503299689,464802389
금융비용,38961835055,1741140737,316630268
법인세비용차감전순이익(손실),"(28,515,657,211)",8026255560,5892974314
법인세비용(수익),"(1,817,661,074)","(1,936,642,727)","(375,276,603)"
계속영업이익(손실),"(26,697,996,137)",9962898287,6268250917
당기순이익(손실),"(26,697,996,137)",9962898287,6268250917
기타포괄손익,"(459,792,342)",6125935,"(429,614,866)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(459,911,460)",6187296,"(435,163,791)"
확정급여제도의 재측정손익,"(687,164,624)","(118,706,180)","(541,629,554)"
기타포괄손익-공정가치 측정 금융자산 평가손익,227253164,124893476,106465763
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),119118,"(61,361)",5548925
해외사업장환산외환차이,119118,"(61,361)",5548925
총포괄손익,"(27,157,788,479)",9969024222,5838636051
주당이익,,,
기본주당이익(손실) (단위 : 원),"(1,412)",521,325
희석주당이익(손실) (단위 : 원),"(1,412)",459,325
