Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1008120084643,1038391339478,846749543775
제품매출액,976075962890,1009995894835,824455578479
상품매출액,32001430261,28395444643,22270375536
기타매출액,42691492,0,23589760
매출원가,906609602054,954954898232,763616686265
제품매출원가,878259491393,930486506386,742526700329
상품매출원가,28272948580,24468391846,21071349853
기타매출원가,77162081,0,18636083
매출총이익,101510482589,83436441246,83132857510
판매비와관리비,65945605931,59943788228,52605201973
대손상각비(환입),2524807812,935093980,1073613070
영업이익(손실),33040068846,22557559038,29454042467
기타수익,10034273455,9251718910,2920467657
기타비용,14630017449,1660177725,12756838587
금융수익,8911044463,8709462992,6807247013
금융비용,7408627214,9375151857,4527798075
이자수익,1878400135,1344289041,957572975
이자비용,7140355841,5972563956,3484942367
관계기업 지분법손익,"(3,174,097,949)","(3,502,840,590)",535953976
법인세비용차감전순이익(손실),21510688446,21352295853,19905705059
계속영업법인세비용,13890652726,8886515463,8771249896
계속영업당기순이익,7620035720,12465780390,11134455163
중단영업이익,9679065646,"(2,047,003,416)","(849,279,306)"
당기순이익의 귀속,17299101366,10418776974,10285175857
지배기업의 소유주에게 귀속되는 당기순이익,21320517462,11510120693,10285175857
비지배지분에 귀속되는 당기순이익,"(4,021,416,096)","(1,091,343,719)",0
주당손익,,,
기본주당이익(손실) (단위 : 원),759,398,368
희석주당이익(손실) (단위 : 원),759,398,368
