Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,407081529904,394001263744,387571799503
현금및현금성자산,56231821806,47331759034,50703818676
단기금융상품,11539050000,443990000,3424950000
매출채권,179713592071,193021539468,186064241338
기타수취채권,4404022863,3941667475,7951415764
재고자산,152530269640,145421911121,130187583593
기타유동자산,1965852183,1945664427,4004931281
파생상품자산,686952189,1892546578,58878030
당기법인세자산,9969152,2185641,296021896
매각예정유동자산,0,0,4879958925
비유동자산,198358861019,209328953143,195316662120
장기금융상품,4500000,4500000,4500000
장기매출채권,0,1402771364,0
장기투자증권,3121293115,1652917624,1605847703
관계기업 및 공동기업투자,6881223340,11470821289,2733661879
장기기타수취채권,908124564,850332396,463763948
유형자산,137253093487,145935360210,144541906410
무형자산,5293777463,5077812996,4854042263
사용권자산,5131055154,3478169891,2734130802
투자부동산,34663505172,34663505172,34663505172
기타비유동자산,0,0,122416030
비유동파생상품자산,0,0,37423843
순확정급여자산,2369046253,2848742901,0
이연법인세자산,2733242471,1944019300,3555464070
자산총계,605440390923,603330216887,582888461623
부채,,,
유동부채,244657330416,205485758775,188572816468
매입채무,106830864292,101862372312,91711016489
단기차입금,36582559725,47967556299,26217201337
리스유동부채,984046788,1005713249,879410825
기타지급채무,33650507166,23190639803,23609562837
당기법인세부채,6042005330,2310950648,3316406723
유동성장기차입금,18387983943,25801412904,40107546903
기타 유동부채,1498851565,2614318823,1622087851
파생상품부채,0,0,326911621
기타충당부채,689847837,732794737,782671882
사채,39990663770,0,0
비유동부채,43905189913,84377982496,86661566504
장기차입금,30414601401,26805131041,28831653771
사채,0,39935459150,39881622843
리스비유동부채,643611600,1111824619,512235932
장기기타지급채무,0,7211215051,6978697256
순확정급여부채,0,0,2109550857
기타 비유동 부채,1611281080,210000000,70000000
비유동파생상품부채,627154689,362357798,105299031
이연법인세부채,10608541143,8741994837,8172506814
부채총계,288562520329,289863741271,275234382972
자본,,,
지배기업의 소유주에게 귀속되는 자본,314316898283,306858069335,299954328651
자본금,17200000000,17200000000,17200000000
자본잉여금,25498384701,25498384701,25498384701
기타포괄손익누계액,"(2,318,593,116)","(2,222,586,601)",315889145
기타자본항목,"(29,102,961,160)","(19,785,295,210)","(19,785,295,210)"
이익잉여금,303040067858,286167566445,276725350015
비지배지분,2560972311,6608406281,7699750000
자본총계,316877870594,313466475616,307654078651
자본과부채총계,605440390923,603330216887,582888461623
