Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,3568466181329,4922008727369,3779129065561
재료비,"(2,149,840,254,891)","(2,161,079,321,997)","(2,056,421,526,052)"
인건비,"(249,708,739,618)","(235,912,978,668)","(214,962,712,703)"
기타영업비용,"(1,077,686,739,004)","(2,446,670,095,767)","(1,388,933,298,635)"
영업손익,91230447816,78346330937,118811528171
영업외손익,16138610928,"(137,993,643,518)","(70,894,685,316)"
금융수익,42474980585,12888996119,10486810835
금융원가,"(51,595,428,817)","(119,522,843,149)","(41,937,624,874)"
투자손익,"(2,779,567,575)","(14,787,390,366)","(49,902,304,436)"
기타영업외수익,90017933437,35983529967,45634923684
기타영업외비용,"(61,979,306,702)","(52,555,936,089)","(35,176,490,525)"
법인세비용차감전순손익,107369058744,"(59,647,312,581)",47916842855
법인세비용,"(21,390,562,606)",9483060517,"(20,857,472,617)"
당기순손익,85978496138,"(50,164,252,064)",27059370238
당기순손익의 귀속,,,
지배기업소유주,85978604058,"(50,164,249,962)",27065014054
비지배지분,"(107,920)","(2,102)","(5,643,816)"
주당손익,,,
기본및희석보통주당손익 (단위 : 원),2270,"(1,325)",714
기본및희석우선주당손익 (단위 : 원),2320,"(1,325)",764
