Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,46745087441,32184379157,7470297103
매출원가,35792916364,22120385709,6809484762
매출총이익,10952171077,10063993448,660812341
판매비와관리비,23036212840,7429707044,4373941742
영업이익(손실),"(12,084,041,763)",2634286404,"(3,713,129,401)"
영업외손익,"(14,894,667,949)","(5,488,718,197)","(3,165,658,243)"
관계기업투자이익,19539273,,121132269
관계기업투자손실,,900030625,2886944416
금융수익,534675862,373069419,174991300
금융비용,10124676054,5072755097,122712838
기타영업외수익,200732251,118365274,539055879
기타영업외비용,5524939281,7367168,991180437
법인세비용차감전순이익(손실),"(26,978,709,712)","(2,854,431,793)","(6,878,787,644)"
법인세비용(수익),857325329,"(1,294,142,313)","(138,532,118)"
계속영업이익(손실),"(27,836,035,041)","(1,560,289,480)","(6,740,255,526)"
중단영업이익(손실),0,590484073,"(1,143,947,798)"
당기순이익(손실),"(27,836,035,041)","(969,805,407)","(7,884,203,324)"
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,"(27,482,357,017)","(779,645,613)","(7,269,276,653)"
계속영업손익,"(27,482,357,017)","(1,560,289,480)","(6,740,255,526)"
중단영업손익,0,780643867,"(529,021,127)"
비지배지분,"(353,678,024)","(190,159,794)","(614,926,671)"
계속영업손익,"(353,678,024)",,
중단영업손익,,"(190,159,794)","(614,926,671)"
기타포괄손익,1796285812,"(7,776,685,179)",1109177980
후속적으로 당기손익으로 재분류되지 않는항목,1980198130,"(7,490,701,622)",491159328
확정급여부채의 재측정요소,"(376,478,916)",90285924,125139616
기타 포괄손익인식금융자산평가손익,2281312400,"(7,947,494,540)",504551830
당기손익으로 재분류되지 않는 항목의 법인세,75364646,366506994,"(138,532,118)"
후속적으로 당기손익으로 재분류될 수 있는 항목,"(183,912,318)","(285,983,557)",618018652
지분법자본변동,"(19,539,273)","(285,983,557)",618402296
해외사업환산손익,"(164,373,045)",,"(383,644)"
당기총포괄손익(손실),"(26,039,749,229)","(8,746,490,586)","(6,775,025,344)"
포괄손익의 귀속,,,
지배기업의 소유주지분,"(25,686,071,205)","(8,556,330,792)","(6,160,098,673)"
비지배지분,"(353,678,024)","(190,159,794)","(614,926,671)"
주당순이익(손실),,,
계속영업 기본 및 희석주당이익(손실) (단위 : 원),(929),(54),(276)
중단영업 기본 및 희석주당이익(손실) (단위 : 원),0,27,(22)
