Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,159042206323,170683810514,98013662765
현금및현금성자산,118197674280,140976515891,69526787243
매출채권 및 기타채권,20421226309,19714601393,20228765389
기타유동금융자산,14611186859,2498362281,1002644547
기타유동자산,5085556325,7145769829,7191927726
당기법인세자산,726562550,348561120,63537860
비유동자산,519981031394,415029344118,335175341404
장기매출채권 및 기타채권,11008701015,3900348560,4762297796
기타비유동금융자산,14025807700,21591170414,16984554414
순확정급여자산,471565664,131025160,
유형자산,429543699730,317274086136,236261066375
무형자산,64528205846,64609310959,58646754488
관계회사투자주식,355562947,7400066190,18369870136
기타비유동자산,47488492,123336699,150798195
자산총계,679023237717,585713154632,433189004169
부채,,,
유동부채,242074818002,197842884707,147895504575
매입채무 및 기타채무,30127934570,20970544995,22560620910
기타금융부채,4340050554,1809546514,2015482497
단기차입금,15500000000,,2670000000
유동성장기차입금,142088505896,121488717029,45395485238
유동성사채,2850000014,,
유동성전환사채,,10058574744,18645467013
리스부채(유동),29557121539,25849896439,39415661478
기타 유동부채,6260948379,8510253990,8159124868
파생상품부채,,828198101,2372620210
계약부채,11224092958,7557189824,6661042361
당기법인세부채,126164092,769963071,
비유동부채,225209315225,140291951434,134383262349
장기차입금,140797691500,102345067292,66503687177
사채,60000000000,,
기타비유동금융부채,1647322387,2317862347,3232450155
비유동성리스부채,19056271573,32436742281,61033012496
순확정급여채부채,1548739138,960148393,1494439062
기타비유동부채,1098921152,1110497806,1059676434
충당부채,553165762,514738095,353410298
이연법인세부채,507203713,606895220,706586727
부채총계,467284133227,338134836141,282278766924
자본,,,
지배기업의 소유주에게 귀속되는 자본,211739104490,247578318491,150910237245
자본금,3278827700,3272565200,2879272800
자본잉여금,525626298505,524633804780,412610780624
자본조정,12270311271,6482763368,3984072458
결손금,"(329,436,332,986)","(286,810,814,857)","(268,563,888,637)"
비지배지분,,,
자본총계,211739104490,247578318491,150910237245
자본과부채총계,679023237717,585713154632,433189004169
