Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,8174276612,12594792839,28381233213
현금및현금성자산,2581360485,4867532123,15156562330
매출채권 및 기타유동채권,981808509,918079104,1204794556
단기금융상품,,,4000000000
재고자산,4371379970,5702206933,6863551383
기타유동자산,217799793,954367624,495507035
당기법인세자산,21927855,152607055,660817909
비유동자산,51491674472,48937367193,90622754299
장기매출채권 및 기타비유동채권,497822870,635189179,336401645
장기금융상품,55475132,3500000,3500000
당기손익-공정가치금융자산,708120000,918258605,11795867581
관계기업투자,24015927907,27918473527,57520233225
유형자산,25568326563,18618386573,20020110024
무형자산,646002000,646123934,646495719
사용권자산,,197435375,300146105
자산총계,59665951084,61532160032,119003987512
부채,,,
유동부채,21396832791,22995979994,26933713726
매입채무 및 기타채무,1739425353,1587696033,3184430876
단기차입금,16285000000,10930000000,5230000000
유동성장기부채,1000000000,1000000000,1000000000
유동성전환사채,600000000,7353417517,13648775041
당기법인세부채,,,407792
유동파생상품부채,,,2076894000
유동 리스부채,54581784,153024861,175313641
기타 유동부채,1717825654,1971841583,1617892376
비유동부채,4523500535,912748880,1795957428
순확정급여부채,907283792,723292527,1508427633
이연법인세부채,3524039516,114803266,114803266
장기리스부채,69482750,45250569,136501281
기타장기종업원급여부채,22694477,29402518,36225248
부채총계,25920333326,23908728874,28729671154
자본,,,
지배기업의 소유주에게 귀속되는 자본,37776112390,41044146610,98529577660
자본금,10139662400,8710255500,7830597700
자본잉여금,104145900863,97429608517,97316128936
기타자본구성요소,"(165,501,288)","(557,615,997)",83795810
기타포괄손익누계액,15145513745,3650288923,2904619942
이익잉여금(결손금),"(91,489,463,330)","(68,188,390,333)","(9,605,564,728)"
비지배지분,"(4,030,494,632)","(3,420,715,452)","(8,255,261,302)"
자본총계,33745617758,37623431158,90274316358
자본과부채총계,59665951084,61532160032,119003987512
