Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,4360844416713,4023577593976,3490623256796
매출원가,3417979553520,3158297937325,2692698463522
매출총이익,942864863193,865279656651,797924793274
판매비와관리비,776150591116,736579832306,667539019881
영업이익,166714272077,128699824345,130385773393
금융수익,6333506582,10332814515,1975902999
금융원가,27283729912,17788480831,15150732073
기타수익,10916955225,10183875935,4550806618
기타비용,9863142751,12865912086,25832585313
관계기업 순손익에 대한 지분,"(30,037,456)",0,0
법인세비용차감전순이익,146787823765,118562121878,95929165624
법인세비용(수익),37949835885,27741542126,26431089420
당기순이익,108837987880,90820579752,69498076204
법인세비용차감후 기타포괄손익,"(5,936,938,325)",7670616133,"(4,115,507,626)"
후속기간에 당기손익으로 재분류되지 않는 항목,,,
확정급여제도의 재측정요소,"(5,893,097,557)",6803617663,"(4,987,754,939)"
기타포괄손익-공정가치측정 지분상품 평가손익,11481860,1426788464,10707890
후속기간에 당기손익으로 재분류되는 항목,,,
해외사업장 외화환산차이,"(55,322,628)","(559,789,994)",680359511
위험회피 파생상품평가손익,,,181179912
총포괄손익,102901049555,98491195885,65382568578
당기순이익의 귀속,,,
지배기업의 소유주지분,108837987880,90820579752,69498076204
총포괄이익의 귀속,,,
지배기업 소유주지분,102901049555,98491195885,65382568578
주당이익,,,
기본주당이익 (단위 : 원),5641,4707,3602
