Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),18687093091,22699451677,29379599348
매출원가,16741123746,15520421346,21419151489
매출총이익,1945969345,7179030331,7960447859
판매비와관리비,6188982042,5333879787,5255297564
영업이익(손실),"(4,243,012,697)",1845150544,2705150295
지분법이익(손실),22171958,"(18,491,857)","(12,069,795)"
금융수익,1951173892,1940067497,1497342514
금융원가,224162700,593972461,1279299157
기타이익,7570454382,7467756506,3298934595
기타손실,2925032650,2033797986,3619839471
법인세비용차감전순이익(손실),2151592185,8606712243,2590218981
법인세비용(수익),559953193,1598339133,1031607058
당기순이익(손실),2711545378,7008373110,1558611923
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),2711545378,7008373110,1558611923
주당이익,,,
기본주당이익(손실) (단위 : 원),294,757,185
희석주당이익(손실) (단위 : 원),294,757,185
