Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),2711545378,7008373110,1558611923
기타포괄손익,673921919,"(445,698,358)",1004389901
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),250509229,"(495,717,891)",921123238
해외사업장환산외환차이(세후기타포괄손익),250783932,"(234,539,651)",9918347
기타포괄손익-공정가치로 측정되는 금융자산의 세후차손익,"(274,703)","(261,178,240)",911204891
당기손익으로 재분류되지 않는항목(세후기타포괄손익),423412690,50019533,83266663
"세후기타포괄손익, 지분상품에 대한 투자자산",591218793,"(115,636,735)","(132,296,255)"
확정급여제도의 재측정손익(세후기타포괄손익),"(167,806,103)",165656268,215562918
총포괄손익,3385467297,6562674752,2563001824
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",3385467297,6562674752,2563001824
"포괄손익, 비지배지분",0,0,0
