Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,137009128290,155998634081,141425991081
매출원가,119440378548,137079513237,129888087893
매출총이익,17568749742,18919120844,11537903188
판매비와관리비,24015658881,23998666972,23721968540
영업이익,"(6,446,909,139)","(5,079,546,128)","(12,184,065,352)"
기타이익,175957456,166646332,251814657
기타손실,533604899,356895413,251335156
금융수익,1633299117,2836850676,319106450
금융원가,2447128278,2837346647,1352588880
법인세비용차감전순이익(손실),"(7,618,385,743)","(5,270,291,180)","(13,217,068,281)"
법인세비용(수익),"(102,183,071)",41071020,"(912,828,023)"
당기순이익(손실),"(7,720,568,814)","(5,229,220,160)","(14,129,896,304)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(7,932,025,457)","(5,344,449,121)","(14,151,761,211)"
비지배지분에 귀속되는 당기순이익(손실),211456643,115228961,21864907
기타포괄손익,107808028,168861321,295518937
당기손익으로 재분류되지 않는항목(세후기타포괄손익),126884721,330290054,"(177,105,832)"
확정급여제도의 재측정손익,38720479,594586719,74162786
"세후기타포괄손익, 지분상품에 대한 투자자산",88164242,"(264,296,665)","(251,268,618)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(19,076,693)","(161,428,733)",472624769
해외사업장환산외환차이(세후기타포괄손익),"(19,076,693)","(161,428,733)",472624769
총포괄손익,"(7,612,760,786)","(5,060,358,839)","(13,834,377,367)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(7,804,757,221)","(5,207,765,024)","(13,856,600,564)"
"포괄손익, 비지배지분",191996435,147406185,22223197
주당이익,,,
기본주당이익(손실) (단위 : 원),(499),(336),(913)
