Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,4178192966688,4029782763437,3668126354343
현금및현금성자산,1045142107132,776747673687,541200616648
단기금융상품,509868880834,408423843767,604744648838
매출채권,1039818291729,1077382573724,1024255841051
기타채권,89234553349,123926242471,103882636928
선급금,16696258276,16748692808,21880211833
선급비용,45249447613,43757887283,39685841398
기타유동금융자산,32224008079,3839800045,2441155065
미수법인세환급액,959695669,2855826160,1131351460
재고자산,1398999724007,1576100223492,1306421988122
매각예정분류자산,,,22482063000
비유동자산,9175278111709,9088703544221,9210736854593
장기매출채권,1655272037,808741341,259736709
장기기타채권,80741049639,75111271636,73566405182
장기선급금,,,5531250000
장기선급비용,8473851983,9547381829,13756040314
기타비유동금융자산,2723865225479,2386440960253,2675927792032
지분법적용 투자지분,704809321783,892453125438,797189412065
사용권자산,199176066356,190271024979,155293038522
유형자산,3447106244857,3534802588921,3560280049712
무형자산,393389670767,424374027019,441657540213
영업권,888470256499,872427190444,821460252051
투자부동산,705088716227,646050622965,619037401635
이연법인세자산,15738478639,15416596562,23929932221
순확정급여자산,6763957443,41000012834,22848003937
자산총계,13353471078397,13118486307658,12878863208936
부채,,,
유동부채,3836444032748,2869372542476,2699971576814
매입채무,647424598087,711299651337,788460412243
단기차입금,1217352890343,514339273963,842904954141
유동성장기차입금,553484414966,10544148235,189935035994
유동성사채,369805196612,669746220249,
기타부채,756534133095,788970268988,747507289768
기타유동금융부채,164369968258,,
유동충당부채,21080877716,7380477101,10505335906
미지급법인세,106391953671,167092502603,120658548762
비유동부채,4069497636130,4697975259844,4802824760201
장기차입금,2261570424089,2888547003417,2388006265122
비유동사채,748637262344,798493507745,1168017831632
기타부채,184048640080,216277292503,170103972713
기타비유동금융부채,,57445318831,43512690601
순확정급여부채,300680990223,255144644081,404510089796
기타장기종업원급여부채,55856693888,19109085038,24515047187
비유동충당부채,21640366161,14527295823,16886932650
이연법인세부채,497063259345,448431112406,587271930500
부채총계,7905941668878,7567347802320,7502796337015
자본,,,
지배기업소유지분,5177363194577,5117785072965,5035301217823
자본금,48084660000,48084660000,48084660000
자본잉여금,552912603380,552912603380,552912603380
자본조정,"(304,846,768,510)","(304,846,768,510)","(204,952,835,010)"
기타포괄손익누계액,"(21,227,448,772)",23231821349,"(39,155,722,006)"
이익잉여금,4902440148479,4798402756746,4678412511459
비지배지분,270166214942,433353432373,340765654098
자본총계,5447529409519,5551138505338,5376066871921
자본과부채총계,13353471078397,13118486307658,12878863208936
