Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.매출액,107194986341,119577087481,93067600472
Ⅱ.매출원가,88788854438,100572776352,82347901877
Ⅲ.매출총이익,18406131903,19004311129,10719698595
Ⅳ.판매비와관리비,13508821567,13560078503,14702068258
Ⅴ.영업이익(손실),4897310336,5444232626,"(3,982,369,663)"
Ⅵ.금융수익,5170745525,922859579,6053231783
Ⅶ.금융비용,7227244775,17007641651,7978873725
Ⅷ.기타영업외이익,5175458296,5243732486,2949349284
Ⅸ.기타영업외비용,6425418586,4356667600,2023447564
Ⅹ.법인세비용차감전순이익(손실),1590850796,"(9,753,484,560)","(4,982,109,885)"
XI.법인세비용(수익),55301981,"(127,828,560)","(1,940,001,970)"
XⅡ.계속영업이익(손실),1535548815,"(9,625,656,000)","(3,042,107,915)"
XⅢ.중단영업이익(손실),"(559,312,047)","(2,075,386,220)","(245,088,146)"
XIV.당기순이익(손실),976236768,"(11,701,042,220)","(3,287,196,061)"
XV.기타포괄손익,"(348,367,117)",12277239622,3599892824
(1)후속적으로 당기손익으로 재분류되지 않는 항목,"(147,879,030)",11785903586,"(50,059,123)"
1.순확정급여부채의 재측정요소,"(197,097,904)",173953784,"(24,551,916)"
2.유형자산재평가,49218874,11611949802,0
3.기타포괄손익공정가치 금융자산 평가손익,0,0,"(58,044,382)"
4.기타포괄손익공정가치 금융자산 처분손익,0,0,32537175
(2)후속적으로 당기손익으로 재분류될 수 있는 항목,"(200,488,087)",491336036,3649951947
1.해외사업장환산외환차이(세후기타포괄손익),"(200,488,087)",491336036,3649951947
XVI.총포괄손익,627869651,576197402,312696763
XVII.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주(계속),1777917369,"(8,726,321,971)","(2,935,903,052)"
(2)지배기업의 소유주(중단),"(559,312,047)","(2,075,386,220)","(245,088,146)"
(3)비지배지분에 귀속되는 당기순이익(손실),"(242,368,554)","(899,334,029)","(106,204,863)"
XVIII.포괄손익의 귀속,,,
(1)지배기업의 소유주(계속),1429581933,3588575268,675093130
(2)지배기업의 소유주(중단),"(559,312,047)","(2,075,386,220)","(245,088,146)"
(3)비지배지분에 귀속되는 포괄손익,"(242,400,235)","(936,991,646)","(117,308,221)"
XIX.주당손익,,,
(1)기본주당손익 (단위 : 원),,,
1.계속영업기본주당손익 (단위 : 원),21,(107),(38)
2.중단영업기본주당이익(손실) (단위 : 원),(7),(25),(3)
(2)희석주당손익 (단위 : 원),,,
1.계속영업희석주당손익 (단위 : 원),21,(107),(38)
2.중단영업희석주당이익(손실) (단위 : 원),(7),(25),(3)
