Accounts,2023.12.31,2022.12.31,2022.01.01
자산,,,
유동자산,57683155061,100060659598,70780483861
현금및현금성자산,15577076612,20728877787,36170424734
매출채권 및 기타유동채권,15243376675,3768231902,7878243181
유동계약자산,0,44135775062,22358577569
유동 당기손익-공정가치 측정 금융자산,1001690017,1645533000,46196800
기타유동금융자산,3990197330,27692943183,704401149
유동재고자산,21253394678,1745098590,854623014
기타유동자산,617419749,344200074,2768017414
비유동자산,122575502034,90252848028,89750824805
장기매출채권 및 기타비유동채권,7177355654,1495820505,2417151754
비유동계약자산,0,396121097,392844141
비유동 당기손익-공정가치 측정 금융자산,2778342411,2171504553,2020962294
기타비유동금융자산,1088546169,1391162284,313816753
비유동 기타포괄손익-공정가치 측정 금융자산,8062421712,3841843096,3841843096
관계기업에 대한 투자자산,15462953385,0,0
투자부동산,0,132160000,11640851702
유형자산,80708134003,74237991425,61726455192
무형자산,4033091490,4164967536,3299502011
이연법인세자산,3264657210,2421277532,4097397862
자산총계,180258657095,190313507626,160531308666
부채,,,
유동부채,11670556323,38962704349,21418099884
매입채무 및 기타유동채무,3880064154,2724030618,2475066825
유동계약부채,1809461650,952571179,5569281845
유동 차입금,761577810,679500000,9420500000
기타유동금융부채,572229587,935436730,785545531
유동 당기손익-공정가치 측정 금융부채,0,4444138000,64225142
유동충당부채,1580596425,4008388164,917852386
당기법인세부채,1847183,7436453886,1110252
기타 유동부채,3064779514,3768042973,2184517903
유동성전환사채,0,14014142799,0
비유동부채,1065240412,1276945744,17030901601
장기매입채무 및 기타비유동채무,463904514,402200000,200800000
장기차입금,202200000,508631130,554444450
기타 비유동 부채,299897979,231672111,88817850
퇴직급여부채,86229127,134442503,177660927
전환사채,0,0,12815088374
비유동 당기손익-공정가치측정금융부채,0,0,3194090000
비유동충당부채,13008792,0,0
부채총계,12735796735,40239650093,38449001485
자본,,,
지배기업의 소유주에게 귀속되는 자본,167507747726,149854384785,122893744820
자본금,8738297000,7298904000,7298904000
자본잉여금,23845023215,6544894771,6544894771
기타자본구성요소,"(893,389,045)","(893,389,045)","(893,389,045)"
기타포괄손익누계액,3107258108,33669369,24467657
이익잉여금(결손금),132710558448,136870305690,109918867437
비지배지분,15112634,219472748,"(811,437,639)"
자본총계,167522860360,150073857533,122082307181
자본과부채총계,180258657095,190313507626,160531308666
