Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,25375405459,22112070761,32913986577
매출원가,24106709849,20492683733,28985989455
매출총이익,1268695610,1619387028,3927997122
판매비와관리비,9880931937,10240348539,9326229432
대손상각비(대손충당금환입),195079832,"(17,771,477)","(1,209,233,883)"
영업이익(손실),"(8,807,316,159)","(8,603,190,034)","(4,188,998,427)"
기타수익 조정,2172343649,21520488959,21374113584
기타비용,8043465918,11570350703,14724492712
금융수익,301524151,167658476,576369712
기타금융비용,2340730096,4591010215,6859027708
지분법손익,"(8,940,284,045)","(5,068,246,701)","(5,853,065,714)"
법인세비용차감전순이익(손실),"(25,657,928,418)","(8,144,650,218)","(9,675,101,265)"
법인세비용(수익),84118959,0,64594110
계속영업이익(손실),"(25,742,047,377)","(8,144,650,218)","(9,739,695,375)"
중단영업이익(손실),0,0,"(775,309,502)"
당기순이익(손실),"(25,742,047,377)","(8,144,650,218)","(10,515,004,877)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(25,742,047,377)","(8,144,650,218)","(10,030,326,546)"
비지배지분에 귀속되는 당기순이익(손실),0,0,"(484,678,331)"
기타포괄손익,558062635,2403982653,1803917772
당기손익으로 재분류되지 않는항목(세후기타포괄손익),0,1314456195,"(1,701,700,787)"
지분법자본변동,0,0,"(389,829,073)"
기타포괄손익-공정가치측정금융자산평가손익,0,1314456195,"(1,311,871,714)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),558062635,1089526458,3505618559
해외사업환산손익,558062635,1089526458,3505618559
총포괄손익,"(25,183,984,742)","(5,740,667,565)","(8,711,087,105)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(25,183,984,742)","(5,740,667,565)","(8,226,408,774)"
"포괄손익, 비지배지분",0,0,"(484,678,331)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(92.51),(30.36),(38.69)
희석주당이익(손실) (단위 : 원),(92.51),(30.36),(40.43)
