Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,13276844204872.0,17234749537662.0,13630002438924.0
매출원가,11480694731911.0,15334193757477.0,11946838969703.0
매출총이익,1796149472961.0,1900555780185.0,1683163469221.0
판매비와관리비,987918526367.0,984481756871.0,875065697614.0
영업이익,808230946594.0,916074023314.0,808097771607.0
기타수익,74712692832.0,128850875378.0,23509983905.0
기타비용,51359876856.0,27791908765.0,31314741426.0
금융수익,286501829275.0,314608253708.0,130898062964.0
이자수익,181654303368.0,111124878519.0,60808534600.0
외환차익(금융수익),77618555399.0,150716626071.0,54617874311.0
외화환산이익(금융수익),27228970508.0,52766749118.0,15471654053.0
금융비용,138970736852.0,206576130937.0,80122936409.0
이자비용,38205348276.0,28811124975.0,17648967539.0
외환차손(금융원가),78414073674.0,143215787798.0,49992745300.0
외화환산손실(금융원가),22351314902.0,34549218164.0,12481223570.0
지분법손익,6393516373.0,6915094785.0,6473620706.0
법인세차감전순이익,985508371366.0,1132080207483.0,857541761347.0
법인세비용,284182610344.0,2067621862.0,224160328235.0
당기순이익,701325761022.0,1130012585621.0,633381433112.0
당기순손익의 귀속,,,
지배기업소유지분,693422011534.0,1099744743139.0,611170846723.0
비지배지분,7903749488.0,30267842482.0,22210586389.0
주당이익,,,
보통주 기본주당이익 (단위 : 원),8965.0,14218.0,7901.0
보통주 희석주당이익 (단위 : 원),8965.0,14218.0,7901.0
