Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,3665563019,309153551,197596698
영업비용,8915706509,8016983294,7282707498
영업이익(손실),"(5,250,143,490)","(7,707,829,743)","(7,085,110,800)"
기타수익,206824414,191360458,371917152
기타비용,97988041,168073160,16574319
금융수익,188677543,244676778,63051755
금융비용,1446372154,676868851,777849866
법인세비용차감전순이익(손실),"(6,399,001,728)","(8,116,734,518)","(7,444,566,078)"
법인세비용(수익),,,
당기순이익(손실),"(6,399,001,728)","(8,116,734,518)","(7,444,566,078)"
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,"(6,399,001,728)","(8,116,734,518)","(7,444,566,078)"
비지배지분,,,
기타포괄손익,"(40,363,025)",56184292,24424843
당기손익으로 재분류되지 않는 항목,"(42,194,379)",49169131,15958408
순확정급여부채의 재측정요소,"(42,194,379)",49169131,15958408
당기손익으로 재분류되는 항목,1831354,7015161,8466435
해외사업환산손익,1831354,7015161,8466435
총포괄손익,"(6,439,364,753)","(8,060,550,226)","(7,420,141,235)"
포괄손익의 귀속,,,
지배기업 소유주지분,"(6,439,364,753)","(8,060,550,226)","(7,420,141,235)"
비지배지분,,,
주당이익,,,
기본주당이익(손실) (단위 : 원),(772.00),"(1,010.00)","(1,102.00)"
희석주당이익(손실) (단위 : 원),(772.00),"(1,010.00)","(1,102.00)"
