Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1321885020099,1399139266935.0,1055273254820
매출원가,1152645838072,1188662471647.0,925252872083
매출총이익,169239182027,210476795288.0,130020382737
판매비와관리비,101455495715,114165007634.0,100210727633
영업이익,67783686312,96311787654.0,29809655104
기타수익,3866574602,3559900535.0,10816601649
기타비용,32186847814,23458659504.0,9902828504
금융수익,30553367203,54481473323.0,23698592960
금융비용,74863745982,95225447791.0,52794669270
관계기업 당기순이익(손실)에 대한 지분,1076071317,5923462657.0,1408145707
법인세비용차감전순이익(손실),"(3,770,894,362)",41592516874.0,3035497646
법인세비용(수익),"(5,172,804,317)",6833425623.0,2625939958
당기순이익(손실),1401909955,34759091251.0,409557688
기타포괄손익,"(3,964,821,604)",11972811609.0,6212079758
당기손익으로 재분류되지 않는 항목,,,
순확정급여부채의 재측정요소,"(5,344,641,107)",11781438515.0,4541648893
당기손익으로 재분류될 수 있는 항목,,,
해외산업환산손익,1379819503,191373094.0,1670430865
총포괄이익(손실),"(2,562,911,649)",46731902860.0,6621637446
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,3472510587,15195363891.0,"(6,366,069,108)"
비지배지분,"(2,070,600,632)",19563727360.0,6775626796
총포괄이익(손실)의 귀속,,,
지배기업의 소유주지분,"(100,319,198)",25065810196.0,"(2,073,778,658)"
비지배지분,"(2,462,592,451)",21666092664.0,8695416104
지배기업의 소유주지분에 대한 주당이익,,,
기본 및 희석 주당순이익(손실) (단위 : 원),83.0,365.0,(153.00)
