Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,13179709.0,14280104.0,8768021.0
현금및현금성자산,3249802.0,4980161.0,1724952.0
매출채권및기타유동채권,934878.0,1029077.0,1973322.0
당기법인세자산,5183.0,4460.0,4827.0
재고자산,362398.0,325192.0,254153.0
유동성파생상품자산,20128.0,1127.0,10497.0
당기손익인식금융자산,0.0,854433.0,0.0
금융리스채권,29082.0,28649.0,8539.0
기타유동금융자산,8507042.0,6965417.0,4738187.0
기타유동자산,71196.0,91588.0,53544.0
비유동자산,12533654.0,11786555.0,9166181.0
장기매출채권및기타비유동채권,290028.0,294964.0,310197.0
장기투자자산,310771.0,79766.0,186800.0
금융리스채권,156375.0,166224.0,10351.0
순확정급여자산,17203.0,37890.0,0.0
공동기업투자,77384.0,108695.0,119825.0
관계기업투자,255273.0,330348.0,285824.0
유형자산,7715909.0,4215855.0,3258743.0
무형자산,40838.0,44210.0,42613.0
사용권자산,2927812.0,4567914.0,4864862.0
파생상품자산,0.0,0.0,426.0
이연법인세자산,6397.0,9559.0,20353.0
기타비유동금융자산,724339.0,1887090.0,7144.0
기타비유동자산,11325.0,44040.0,59043.0
자산총계,25713363.0,26066659.0,17934202.0
부채,,,
유동부채,2001371.0,2051767.0,2524663.0
매입채무및기타채무,760874.0,743784.0,688779.0
충당부채,5891.0,6915.0,23714.0
유동성장기부채,112619.0,116569.0,114207.0
유동성리스부채,712421.0,813203.0,827978.0
유동성파생상품부채,73240.0,123.0,2636.0
당기법인세부채,13913.0,8567.0,7127.0
기타 유동부채,322413.0,362606.0,860222.0
비유동부채,2271179.0,3233776.0,4993143.0
장기차입금,170683.0,200529.0,247908.0
사채,108625.0,148406.0,192591.0
충당부채,9055.0,6906.0,3379.0
리스부채,1922715.0,2599116.0,4437012.0
순확정급여부채,12961.0,12997.0,9848.0
파생상품부채,0.0,196716.0,67834.0
이연법인세부채,24399.0,41725.0,1244.0
기타비유동금융부채,22049.0,26708.0,32476.0
기타 비유동 부채,692.0,673.0,851.0
부채총계,4272550.0,5285543.0,7517806.0
자본,,,
지배기업의 소유주에게 귀속되는 지분,21439198.0,20779519.0,10415371.0
자본금,3445197.0,2445197.0,2445197.0
기타불입자본,4352498.0,4341950.0,4341950.0
이익잉여금,10889054.0,10628749.0,834354.0
기타자본구성요소,2752449.0,3363623.0,2793870.0
비지배지분,1615.0,1597.0,1025.0
자본총계,21440813.0,20781116.0,10416396.0
부채및자본총계,25713363.0,26066659.0,17934202.0
