Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1473426055245,1407717459055,1345328206053
매출원가,1274327092504,1249218639820,1190953899690
매출총이익,199098962741,158498819235,154374306363
판매비와관리비,114656262095,103778863997,98974077862
영업이익,84442700646,54719955238,55400228501
금융수익,30277015426,21027696234,22124422791
금융비용,61259528310,37402995899,36765553600
기타영업외수익,4969374189,7807610282,36244051284
기타영업외비용,13874312222,23600010994,7715577256
지분법이익(손실),41776798819,"(30,443,548,949)",36988744008
법인세비용차감전순이익(손실),86332048548,"(7,891,294,088)",106276315728
법인세비용(수익),17019821883,2746061299,27903654648
계속영업이익(손실),69312226665,"(10,637,355,387)",78372661080
중단영업이익(손실),,41768941642,"(119,495,954)"
당기순이익(손실),69312226665,31131586255,78253165126
기타포괄손익,"(176,544,743)",6575738618,12991864835
후속적으로 당기손익으로 재분류되지 않는 포괄손익,"(316,916,097)",5001558669,13155578513
확정급여제도의 재측정요소,"(1,953,652,314)",714976682,429702150
기타포괄손익-공정가치측정금융자산평가손익,"(663,555,255)","(860,550,359)",7845570319
지분법 이익잉여금변동,"(1,036,574,335)",1951360934,736569772
지분법자본변동,3336865807,3195771412,4143736272
후속적으로 당기손익으로 재분류되는 포괄손익,140371354,1574179949,"(163,713,678)"
해외사업환산손익,"(143,503,381)",,
지분법자본변동,283874735,1574179949,"(163,713,678)"
총포괄손익,69135681922,37707324873,91245029961
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,65746265708,28564996221,76640570625
비지배지분,3565960957,2566590034,1612594501
포괄손익의 귀속,,,
지배기업 소유주지분,65621309180,35132021576,89629825078
비지배지분,3514372742,2575303297,1615204883
주당이익,,,
기본주당이익 (단위 : 원),959,407,1079
희석주당이익 (단위 : 원),959,407,1079
계속영업 주당이익 (단위 : 원),,,
지배기업 소유주 기본주당이익 (단위 : 원),959,(188),1081
지배기업 소유주 희석주당이익 (단위 : 원),959,(188),1081
