Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),409234735562,418789690050,406292672739
매출원가,347418536632,360902827818,356419393039
매출총이익,61816198930,57886862232,49873279700
판매비와관리비,13826318914,13882318324,14423061365
영업이익(손실),47989880016,44004543908,35450218335
기타이익,21436142662,10500352735,9996971288
기타손실,9895149421,28118400472,5021524176
금융수익,2334802068,1345859163,1376139759
금융원가,691463671,861466701,191672022
관계기업 투자이익,"(529,092,752)",4882778917,2782266955
법인세비용차감전순이익(손실),60645118902,31753667550,44392400139
법인세비용(수익),12999080633,8370572592,11253961257
당기순이익(손실),47646038269,23383094958,33138438882
기타포괄손익,"(148,477,530)","(437,869,220)","(5,106,693,047)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),267164205,41792592,"(158,858,700)"
기타포괄손익-공정가치로 측정되는 금융자산의 세후차손익,267164205,41792592,"(158,858,700)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(420,169,898)","(808,068,941)","(30,653,624)"
확정급여제도의 재측정손익(세후기타포괄손익),"(420,169,898)","(808,068,941)","(30,653,624)"
지분법자본변동,4528163,328407129,"(4,917,180,723)"
총포괄손익,47497560739,22945225738,28031745835
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),47646133463,23383233921,33138620865
비지배지분에 귀속되는 당기순이익(손실),"(95,194)","(138,963)","(181,983)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",47497655933,22945364701,28031927818
"포괄손익, 비지배지분","(95,194)","(138,963)","(181,983)"
주당이익,,,
기본주당이익(손실) (단위 : 원),31492,15455,21903
