Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,61631623908.0,48179988614.0,37533168214.0
현금및현금성자산,9448610486.0,7391889384.0,5032765765.0
기타유동금융자산,16364815970.0,10568599718.0,3576717180.0
당기손익-공정가치측정금융자산,739733212.0,591078114.0,2716343558.0
매출채권 및 기타채권,12512132912.0,10593462407.0,9230492427.0
재고자산,22524551131.0,18997000712.0,16937568507.0
기타유동자산,32429409.0,32992912.0,16113250.0
당기법인세자산,9350788.0,4965367.0,23167527.0
매각예정비유동자산,47952015360.0,47952015360.0,0.0
비유동자산,75729044926.0,75991296876.0,124160117725.0
기타포괄손익-공정가치측정금융자산,1500000.0,1500000.0,1500000.0
기타비유동금융자산,127230173.0,81703091.0,37873754.0
장기매출채권 및 기타채권,113334664.0,530000.0,530000.0
관계기업투자,102693824.0,101488999.0,102717111.0
유형자산,75041527118.0,75487482306.0,94850257408.0
투자부동산,0.0,0.0,28848646972.0
무형자산,342759147.0,318592480.0,318592480.0
증권업자산,2055661128906.0,2156723290412.0,2051430360163.0
현금및예치금,112117001715.0,144441696722.0,109612391440.0
당기손익-공정가치측정금융자산,1699295639672.0,1759220195510.0,1620861727611.0
기타포괄손익-공정가치측정금융자산,2500000000.0,2500000000.0,0.0
관계기업투자,34134164210.0,36549307362.0,46393493149.0
대출채권,130047427220.0,159254726210.0,199812257408.0
유형자산,6943260732.0,9887328211.0,12415447273.0
무형자산,6992589433.0,6728410970.0,6267869794.0
이연법인세자산,454417662.0,2810694573.0,0.0
당기법인세자산,5729203748.0,3485186917.0,0.0
기타자산,57447424514.0,31845743937.0,56067173488.0
자산총계,2240973813100.0,2328846591262.0,2213123646102.0
부채,,,
유동부채,84509178031.0,62814200212.0,140892237065.0
매입채무 및 기타채무,5409790879.0,5717801714.0,7458712617.0
비유동차입금의 유동성 대체 부분,18800000000.0,5000000000.0,84561331027.0
유동 차입금,53000000000.0,41000000000.0,48000000000.0
기타 유동부채,2216690309.0,9706911599.0,130118963.0
당기법인세부채,5082696843.0,1389486899.0,742074458.0
비유동부채,120559438606.0,129721007423.0,45806110369.0
장기매입채무 및 기타채무,175239666.0,224502161.0,271777622.0
장기차입금,89452340273.0,101330000000.0,11000000000.0
순확정급여부채,279400045.0,11325563.0,747243620.0
이연법인세부채,30505129032.0,27987551480.0,33599162279.0
기타 비유동 부채,147329590.0,167628219.0,187926848.0
증권업부채,1781922183430.0,1899770091491.0,1779609082186.0
예수부채,53343935479.0,67377342573.0,115653821824.0
당기손익-공정가치측정금융부채,225837002658.0,587770815632.0,367275519341.0
차입부채,1386010284556.0,1138301523006.0,1155232261599.0
순확정급여부채,62508843.0,1633059291.0,1384765584.0
충당부채,1761033873.0,1897684054.0,1805694237.0
이연법인세부채,0.0,0.0,225193761.0
당기법인세부채,0.0,0.0,6881634135.0
기타부채,114907418021.0,102789666935.0,131150191705.0
부채총계,1986990800067.0,2092305299126.0,1966307429620.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,208196985268.0,193533776214.0,201105390123.0
자본금,15450864000.0,15450864000.0,15450864000.0
자본잉여금,74473143468.0,74473143468.0,74473143468.0
기타자본,16804316854.0,23218075023.0,28268218527.0
이익잉여금,101468660946.0,80391693723.0,82913164128.0
비지배지분,45786027765.0,43007515922.0,45710826359.0
자본총계,253983013033.0,236541292136.0,246816216482.0
자본과부채총계,2240973813100.0,2328846591262.0,2213123646102.0
