Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,12149038724,13706267664,14253289985
현금및현금성자산,782078543,1348571195,1463508358
단기금융상품,,,
매출채권 및 기타유동채권,6275089385,6396043749,5343670099
유동재고자산,4887433597,5723463920,7200983686
당기손익-공정가치금융자산,4800000,27331862,26852234
기타유동자산,199637199,210856938,218275608
비유동자산,18900266039,19859720881,20323149529
장기금융상품,4000000,4000000,4000000
장기매출채권 및 기타비유동채권,2147478803,1949002586,1781764888
투자부동산,1446994678,1533189439,18232000
기타포괄손익-공정가치금융자산,50000000,50000000,12790000
순확정급여자산,,305500258,401822133
유형자산,14989431160,15755667200,17842179110
영업권 이외의 무형자산,262361398,262361398,262361398
자산총계,31049304763,33565988545,34576439514
부채,,,
유동부채,22312000503,28031176175,19455076379
매입채무 및 기타유동채무,22079537602,27695500211,11508960963
단기매입채무,5196661602,4725604211,6631554963
유동 차입금,16882876000,22969896000,4877406000
기타유동금융부채,,,7500000000
기타 유동부채,232462901,335675964,446115416
비유동부채,5698993400,50000000,3000000000
장기매입채무 및 기타비유동채무,5500000000,,3000000000
기타비유동금융부채,50000000,50000000,
순확정급여부채,148993400,,
부채총계,28010993903,28081176175,22455076379
자본,,,
지배기업의 소유주에게 귀속되는 자본,3038310859,5484812370,12121363135
자본금,6000000000,6000000000,6000000000
기타자본구성요소,5925694228,5905337610,5810112959
이익잉여금(결손금),"(8,887,383,369)","(6,420,525,240)",311250176
자본총계,"(3,038,310,859)","(5,484,812,370)","(12,121,363,135)"
자본과부채총계,31049304762,33565988545,34576439514
