Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),3371117789921,2605096732189,2751710633294
매출원가,3077727858267,2334347333808,2386845540632
매출총이익,293389931654,270749398381,364865092662
판매비와관리비,338500904212,164462198619,190317780065
일반판매비와관리비,176478432228,157996164993,186139108471
대손상각비(대손충당금환입),162022471984,6466033626,4178671594
영업이익(손실),"(45,110,972,558)",106287199762,174547312597
기타영업외수익,76754711169,75075582671,31548850792
기타영업외비용,1502839945177,157051914117,58029104127
금융수익-유효이자율법에 의한 이자수익,86979652307,23592380336,8627437862
금융수익-기타,4730391418,7281673365,2603254593
금융비용,199664307209,75850120417,49645951332
"관계,공동기업투자손익",281254562,16559803627,"(3,019,813,919)"
법인세비용차감전순이익(손실),"(1,578,869,215,488)","(4,105,394,773)",106631986466
법인세비용,529286662,1109594166,41204816244
당기순이익,"(1,579,398,502,150)","(5,214,988,939)",65427170222
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(1,563,337,825,421)",24795085159,75118161429
비지배지분에 귀속되는 당기순이익(손실),"(16,060,676,729)","(30,010,074,098)","(9,690,991,207)"
주당이익,,,
기본주당이익(손실) (단위 : 원),"(40,198.0)",630.0,1920.0
희석주당이익(손실) (단위 : 원),"(40,198.0)",630.0,1920.0
