Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),628485714969,229144511634,195847448312
재화의 판매로 인한 수익(매출액),628485714969,229144511634,195847448312
매출원가,545982696622,212412528285,185730519776
매출총이익,82503018347,16731983349,10116928536
판매비와관리비,47086769941,16115582906,15378115974
영업이익(손실),35416248406,616400443,"(5,261,187,438)"
금융수익,1001666725,960086447,503035593
금융원가,10352587350,5406507371,5496888051
기타이익,25089912998,9563068652,15980559979
기타손실,6958432210,8351070960,799716036
법인세비용차감전순이익(손실),44196808569,"(2,618,022,789)",4925804047
법인세비용(수익),11896766745,6476467937,5533585493
계속영업이익(손실),32300041824,"(9,094,490,726)","(607,781,446)"
중단영업이익(손실),0,0,0
당기순이익(손실),32300041824,"(9,094,490,726)","(607,781,446)"
기타포괄손익,"(2,799,040,447)",2474504122,"(515,060,001)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(1,052,811,812)",1283233468,"(392,166,906)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(1,746,228,635)",1191270654,"(122,893,095)"
총포괄손익,29501001377,"(6,619,986,604)","(1,122,841,447)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),32300041824,"(9,094,490,726)","(607,781,446)"
비지배지분에 귀속되는 당기순이익(손실),,,
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",29501001377,"(6,619,986,604)","(1,122,841,447)"
"포괄손익, 비지배지분",,,
주당이익,,,
기본주당이익(손실) (단위 : 원),2444.0,(688.0),(46.0)
희석주당이익(손실) (단위 : 원),2444.0,(688.0),(46.0)
