Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,171306693402,221548161366,178099830441
매출원가,159950286696,174613521406,155033990100
매출총이익,11356406706,46934639960,23065840341
판매비와관리비,8311443972,8470190320,9685549070
영업이익(손실),3044962734,38464449640,13380291271
지분법이익(손실),"(39,598,373)","(19,074,178)",0
금융수익,1014949078,526561681,252119577
금융원가,1280683216,916453751,327241118
기타수익,2411058385,4118587354,2592998228
기타비용,1884477798,3940534798,1017244365
법인세비용차감전순이익(손실),3266210810,38233535948,14880923593
법인세비용(수익),756715943,7685082497,2473639643
당기순이익(손실),2509494867,30548453451,12407283950
기타포괄손익,"(485,733,158)","(203,638,429)","(195,422,980)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(215,161,405)",171029175,"(25,061,247)"
해외사업환산이익,"(215,161,405)",171029175,"(25,061,247)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(270,571,753)","(374,667,604)","(170,361,733)"
확정급여제도의 재측정손익(세후기타포괄손익),"(270,571,753)","(374,667,604)","(170,361,733)"
총포괄손익,2023761709,30344815022,12211860970
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),2514693255,30555635400,12411147392
비지배지분에 귀속되는 당기순이익(손실),"(5,198,388)","(7,181,949)","(3,863,442)"
총 포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",2028960097,30351996971,12215724412
"포괄손익, 비지배지분","(5,198,388)","(7,181,949)","(3,863,442)"
주당이익,,,
기본주당이익(손실) (단위 : 원),257,3108,1262
희석주당이익(손실) (단위 : 원),257,3108,1262
