Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,302167304022,281675201330,278789611448
매출원가,258266521500,241258078378,237346162709
매출총이익,43900782522,40417122952,41443448739
판매비와관리비,18400826517,15231090646,11431852635
영업이익(손실),25499956005,25186032306,30011596104
기타이익,207432776,62472140,462406471
기타비용,153583240,328228219,106459011
금융수익,4170901474,2105284651,1315282344
금융비용,3582271392,2780771516,1034615788
법인세비용차감전순이익(손실),26142435623,24244789362,30648210120
법인세비용,4168251705,4303147515,4335658238
당기순이익(손실),21974183918,19941641847,26312551882
기타포괄손익,"(267,868,187)",1643285535,42680163
당기손익으로 재분류되지 않는항목,,,
확정급여제도의 재측정요소,"(267,868,187)",1643285535,42680163
총포괄이익,21706315731,21584927382,26355232045
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,22035898567,19985523751,26401396066
비지배지분,"(61,714,649)","(43,881,904)","(88,844,184)"
포괄손익의 귀속,,,
지배기업 소유주분,21768030380,21628809286,26444076229
비지배지분,"(61,714,649)","(43,881,904)","(88,844,184)"
주당이익,,,
기본주당이익(손실) (단위 : 원),1245.0,1206.0,1660.0
희석주당이익(손실) (단위 : 원),1245.0,1206.0,1660.0
