Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),152150451912,174365922924,163095355331
재화의 판매로 인한 수익(매출액),124801698431,145844486032,136715298714
제품매출액,96721798983,120499279466,117737608338
상품매출액,28079899448,25345206566,18977690376
용역의 제공으로 인한 수익(매출액),27348753481,28521436892,26380056617
임대수익,1006758100,969374748,985834021
용역매출액,26341995381,27552062144,25394222596
매출원가,129921905912,144549828211,141010117499
재화의 판매로 인한 수익(매출액)에 대한 매출원가,111388844352,124169823802,122657047201
제품매출원가,88662385514,102921546049,107792374627
상품매출원가,22726458838,21248277753,14864672574
용역의 제공으로 인한 수익(매출액)에 대한 매출원가,18533061560,20380004409,18353070298
임대매출원가/임대수익원가,402827827,400750924,389064867
용역매출원가,18130233733,19979253485,17964005431
매출총이익,22228546000,29816094713,22085237832
판매비와관리비,17517783070,18721805623,15019056655
영업이익(손실),4710762930,11094289090,7066181177
기타이익,457733124,344121297,848323631
기타손실,807859314,644257161,707048568
금융수익,1827533906,2841678391,2549688702
금융원가,2930534714,2281417076,974573335
법인세비용차감전순이익(손실),3257635932,11354414541,8782571607
법인세비용(수익),1876555569,2338222954,2396352875
계속영업이익(손실),1381080363,9016191587,6386218732
당기순이익(손실),1381080363,9016191587,6386218732
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),1621377028,9141612411,6604263885
비지배지분에 귀속되는 당기순이익(손실),"(240,296,665)","(125,420,824)","(218,045,153)"
주당이익,,,
기본주당이익(손실) (단위 : 원),62,350,253
희석주당이익(손실) (단위 : 원),62,350,253
