Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,18200387994,33536559912,21800883525
매출원가,16130932958,30861336109,16539206745
매출총이익(손실),2069455036,2675223803,5261676780
판매비와관리비,6824647953,5512616313,2152023112
영업이익(손실),"(4,755,192,917)","(2,837,392,510)",3109653668
지분법손익,"(612,420,406)","(207,680,029)","(5,685,208,489)"
기타수익,4663755650,803171642,442567702
기타비용,5536764161,3242805584,564528070
기타의 대손상각비,367740768,3393893802,200000000
금융수익,5196957959,2448347943,1730874951
금융수익-유효이자율법에 따른 이자수익,927373893,1163026504,1279317634
금융수익-기타,4269584066,1285321439,451557317
금융비용,6030654804,9964601244,4829165408
법인세비용차감전순이익(손실),"(7,442,059,447)","(16,394,853,584)","(5,995,805,646)"
법인세비용(수익),"(8,204,562)",24344899,128846162
계속영업순이익(손실),"(7,433,854,885)","(16,419,198,483)","(6,124,651,808)"
법인세비용차감전중단영업순손실,0,"(1,354,648,625)","(1,043,480,294)"
중단영업법인세비용,0,0,0
중단사업손익,0,"(1,354,648,625)","(1,043,480,294)"
당기순이익,"(7,433,854,885)","(17,773,847,108)","(7,168,132,102)"
지배지분 귀속 순이익,"(7,387,296,832)","(17,851,033,580)","(7,197,303,979)"
비지배지분 귀속 순이익,"(46,558,053)",77186472,29171877
기타포괄손익,"(1,399,170,600)",416300,35272727
당기손익으로 재분류되지 않는 항목,0,0,0
공정가치측정 금융자산 평가손익,"(1,399,170,600)",416300,35272727
지분법자본변동,0,0,0
해외사업환산손익,0,0,0
총포괄손익,"(8,833,025,485)","(17,773,430,808)","(7,132,859,375)"
지배지분 귀속 포괄이익,"(8,786,467,432)","(17,850,617,280)","(7,162,031,252)"
비지배지분 귀속 포괄이익,"(46,558,053)",77186472,29171877
주당이익,,,
기본주당이익(손실) (단위 : 원),(329),(940),(383)
중단사업 기본주당 및 희석주당순이익(손실) (단위 : 원),0,(77),(65)
