Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,42975926481,67022778731.0,48582859654.0
매출원가,38983743890,53057495915.0,38225689192.0
매출총이익(손실),3992182591,13965282816.0,10357170462.0
판매비와관리비,6944596810,7060841875.0,5884664706.0
영업이익(손실),"(2,952,414,219)",6904440941.0,4472505756.0
기타수익,1144151048,2328200897.0,1177091314.0
기타비용,1681099006,1096410428.0,194884352.0
금융수익,1347927205,976640210.0,117629628.0
금융비용,2424318205,1637736087.0,2127512174.0
법인세비용차감전순이익(손실),"(4,565,753,177)",7475135533.0,3444830172.0
법인세비용(수익),"(1,696,291,413)",1415919662.0,284041740.0
당기순이익(손실),"(2,869,461,764)",6059215871.0,3160788432.0
당기순이익(손실)의 귀속,,,
지배기업소유지분,"(2,869,461,764)",6059215871.0,3160788432.0
비지배지분,0,0.0,0.0
주당이익,,,
보통주 기본 및 희석주당이익 (단위 : 원),(203),436.0,237.0
