Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,33066451624,31385362362,28556417809
매출액,33066451624,31385362362,28556417809
영업비용,31795139465,29910779139,27975923835
영업이익(손실),1271312159,1474583223,580493974
기타수익,109910343,110501202,147282110
기타비용,176093636,2588255132,68454857
금융수익,1167385525,582393428,153598632
금융비용,348200828,"(17,782,158)","(40,360,516)"
지분법이익,1898411330,206968679,10813775339
지분법손실,534056326,1514589848,38447592
관계기업투자자산처분이익,1000000000,,
법인세비용차감전순이익(손실),4388668567,"(1,710,616,290)",11628608122
법인세비용(수익),1129619622,"(479,725,279)",2773922628
계속영업이익(손실),3259048945,"(1,230,891,011)",
중단영업이익(손실),"(872,982,099)","(478,555,120)",
당기순이익(손실),2386066846,"(1,709,446,131)",8854685494
당기순이익(손실)의 귀속,,,
지배기업의소유주지분순이익(손실),1542895186,"(1,558,245,785)",5984999639
비지배지분순이익(손실),843171660,"(151,200,346)",2869685855
주당이익(손실),,,
계속영업기본주당이익(손실) (단위 : 원),135,(83),392
중단영업기본주당이익(손실) (단위 : 원),(34),(19),0
기본주당이익(손실) (단위 : 원),101,(102),392
계속영업희석주당이익(손실) (단위 : 원),135,(83),392
중단영업희석주당이익(손실) (단위 : 원),(34),(19),0
희석주당이익(손실) (단위 : 원),101,(102),392
