Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,39467439537,42135518066,35497967685
현금및현금성자산,19163294103,24385560013,17047335176
당기손익공정가치측정금융자산,138396851,,
단기금융상품,12202775000,7391418250,8213980000
매출채권,5946652701,6607325504,8344494402
기타유동금융자산,662779906,575656300,563960994
기타유동자산,330151277,1256790076,1066936184
재고자산,1023389699,1918767923,261260929
비유동자산,52426185342,49264639960,58674126200
당기손익공정가치측정금융자산,,105814887,561744855
기타포괄손익공정가치측정금융자산,180323939,172625680,1149325431
장기매출채권,13460745,458435831,487756695
기타비유동금융자산,772861273,495938663,419848526
기타비유동자산,12523486,39742008,22615871
유형자산,13679113773,13390930358,11516747962
무형자산,6465108208,6480395201,6856130893
투자부동산,13305353487,13606705998,15906341302
관계기업투자자산,16292696205,12666003192,20292868368
이연법인세자산,1704744226,1848048142,1460746297
자산총계,91893624879,91400158026,94172093885
부채,,,
유동부채,10623095157,10865881228,9267606716
매입채무,2111323681,3268808553,2722221732
단기차입금및사채,3021580107,3008761334,1350280959
기타유동금융부채,3114287289,2654442932,3735228685
기타유동부채,2116247706,1712281474,1380620457
당기법인세부채,259656374,221586935,79254883
비유동부채,2961050889,3179343577,3195507576
기타비유동금융부채,1616266758,1817860718,1006891552
이연법인세부채,1344784131,1210200268,2188616024
확정급여채무,,151282591,
부채총계,13584146046,14045224805,12463114292
자본,,,
지배기업소유주지분,67507535359,67236160837,70136522867
자본금,8311160000,8311160000,4480000000
자본잉여금,20422052631,20388851788,24192300996
기타자본항목,"(7,943,487,080)","(8,406,933,623)","(8,711,100,898)"
기타포괄손익누계액,593708592,565872596,223768186
이익잉여금,46124101216,46377210076,49951554583
비지배지분,10801943474,10118772384,11572456726
자본총계,78309478833,77354933221,81708979593
자본과부채총계,91893624879,91400158026,94172093885
