Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,55795202747.0,64700295621.0,77687745515.0
현금및현금성자산,4624240544.0,12522770855.0,23119192565.0
매출채권,19736131212.0,22398990276.0,19024322228.0
단기금융상품,2075211772.0,1313307020.0,1949079398.0
미수금,678730633.0,766079044.0,846856106.0
단기대여금,2000000.0,11300000.0,0.0
기타수취채권,255106123.0,138201502.0,27723253.0
기타유동금융자산,64576891.0,63470059.0,59373278.0
재고자산,23869903177.0,26695324109.0,30125395392.0
기타유동자산,912416340.0,790852756.0,2535803295.0
매각예정자산,3576886055.0,0.0,0.0
비유동자산,91445665233.0,92461624178.0,83785236596.0
장기금융상품,476223145.0,1036971713.0,382243624.0
당기손익-공정가치측정금융자산,6000000.0,6000000.0,6000000.0
보증금,277721876.0,285744000.0,270514213.0
관계기업투자자산,2807703297.0,2017637717.0,0.0
투자부동산,5659489378.0,5741081052.0,5618858475.0
유형자산,79441203005.0,80053257986.0,74194745449.0
무형자산,2748068451.0,3287068345.0,3261720123.0
기타비유동자산,29256081.0,33863365.0,51154712.0
자산총계,147240867980.0,157161919799.0,161472982111.0
부채,,,
유동부채,37903755025.0,34115743787.0,44776545965.0
매입채무,5474795298.0,5847588377.0,7831184304.0
단기차입금,18942722983.0,22424693480.0,17857177049.0
유동성장기부채,0.0,3954397.0,26585500.0
미지급금,1494509626.0,4160745832.0,1114370782.0
기타지급채무,492180725.0,516943097.0,554143111.0
당기법인세부채,1553835331.0,171195462.0,17058916303.0
유동 리스부채,1452432346.0,761556492.0,161256953.0
기타 유동부채,233459913.0,229066650.0,172911963.0
매각예정부채,8259818803.0,0.0,0.0
비유동부채,4887006515.0,4100147494.0,3639054511.0
임대보증금,290000000.0,290000000.0,280000000.0
장기차입금,0.0,0.0,3954397.0
순확정급여부채,800166815.0,179286907.0,2147710027.0
비유동 리스부채,1673211227.0,2289455294.0,144014918.0
이연법인세부채,2123628473.0,1341405293.0,1063375169.0
부채총계,42790761540.0,38215891281.0,48415600476.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,103573361061.0,118149873117.0,113057381635.0
자본금,1755000000.0,1755000000.0,1755000000.0
자본잉여금,1295928268.0,1302983867.0,1302983867.0
주식발행초과금,1118280260.0,1118280260.0,1118280260.0
자기주식처분이익,177648008.0,184703607.0,184703607.0
기타포괄손익누계액,1866754188.0,1681008889.0,1412976716.0
이익잉여금(결손금),98655678605.0,113410880361.0,108586421052.0
비지배지분,876745379.0,796155401.0,0.0
자본총계,104450106440.0,118946028518.0,113057381635.0
자본과부채총계,147240867980.0,157161919799.0,161472982111.0
