Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"수익(매출액) (주26,33,36,37)",3819344382446,2786888282702,2562283675152
"매출원가 (주27,33)",3355494014353,2413060986583,2255327108390
매출총이익,463850368093,373827296119,306956566762
"판매비와관리비 (주27,28)",216339884938,232209628801,248697130302
영업이익(손실) (주36),247510483155,141617667318,58259436460
"기타이익 (주29,33)",16901628950,10690416573,29675909901
"기타손실 (주29,33)",20906948393,6871167952,41186225580
"금융수익 (주6,30,33)",112453943443,109675065480,53849273378
"금융원가 (주6,30)",87591601007,132310966928,46623624000
지분법이익 (주10),1369167843,1334591136,482024664
지분법손실 (주10),1020953512,2013675671,51003710
법인세차감전순이익,268715720479,122121929956,54405791113
법인세비용 (주31),47314600584,6202534236,1133262544
당기순이익,221401119895,115919395720,53272528569
기타포괄손익,"(30,308,651,734)",59348444108,29386580614
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(30,431,650,836)",59267549731,29295922591
확정급여제도의 재측정손익(세전기타포괄손익) (주19),"(39,516,263,416)",77771390545,38654718327
기타포괄손익관련 법인세효과 (주31),9084612580,"(18,503,840,814)","(9,358,795,736)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),122999102,80894377,90658023
해외사업환산외환차이,20944688,74021534,90658023
지분법자본변동 (주10),102054414,6872843,
총포괄손익,191092468161,175267839828,82659109183
당기순이익의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익,224022359335,118462749084,63900482419
비지배지분에 귀속되는 당기순이익,"(2,621,239,440)","(2,543,353,364)","(10,627,953,850)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",193979072885,177872523074,93488901155
"포괄손익, 비지배지분","(2,886,604,724)","(2,604,683,246)","(10,829,791,972)"
주당이익,,,
기본주당이익 (단위 : 원) (주25),2298,1215,656
희석주당이익 (단위 : 원) (주25),2298,1215,656
