Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
현금및예치금,1882659256003.0,1734229884086.0,1469723504922.0
유가증권,950452360055.0,384647785923.0,477701038957.0
신용판매자산,17622287143814.0,18650508835212.0,16738950006937.0
금융상품자산,6304412758628.0,6595728256034.0,6484587847134.0
할부금융자산,435602051520.0,569826115545.0,359671079395.0
금융리스채권,50773154927.0,75021391662.0,107943179543.0
운용리스자산,356226304672.0,326415310021.0,373562185324.0
관계기업투자주식,10632086937.0,9473024351.0,732858081.0
유형자산,29796332351.0,28875022924.0,24276580055.0
무형자산,122638725906.0,121076593151.0,103081816183.0
사용권자산,32119954687.0,42280570921.0,28108083917.0
파생상품자산,184261149205.0,215744364701.0,101840960884.0
당기법인세자산,541715955.0,336106058.0,27888285.0
이연법인세자산,68407983055.0,49879658895.0,50018902906.0
순확정급여자산,29595192205.0,40541255606.0,2378535665.0
기타금융자산,407982772148.0,388307723402.0,519125912341.0
기타자산,318144771307.0,390300974709.0,302456621494.0
자산총계,28806533713375.0,29623192873201.0,27144187002023.0
자본과 부채,,,
부채,,,
차입금,3565000000000.0,4000000000000.0,1900000000000.0
사채,14054788058521.0,14541316392531.0,14762749543861.0
포인트이연수익,180113875939.0,154514555631.0,150838928113.0
충당부채,227702440333.0,299414666944.0,277732646482.0
리스부채,31592501851.0,42373023932.0,28212301079.0
파생상품부채,20726533495.0,32026200858.0,21914108359.0
당기법인세부채,94127548877.0,126184987271.0,152697485730.0
기타금융부채,2220274506430.0,2275107757862.0,2070088514640.0
기타부채,276317686127.0,262728693841.0,266680631389.0
부채총계,20670643151573.0,21733666278870.0,19630914159653.0
자본,,,
지배주주지분,8135890561802.0,7889526594331.0,7513272842370.0
자본금,614794455000.0,614794455000.0,614794455000.0
기타불입자본,1537968436223.0,1537968436223.0,1537968436223.0
기타자본구성요소,147039265695.0,229400708168.0,233988694063.0
이익잉여금,5836088404884.0,5507362994940.0,5126521257084.0
비지배지분,0.0,0.0,0.0
자본총계,8135890561802.0,7889526594331.0,7513272842370.0
자본과부채총계,28806533713375.0,29623192873201.0,27144187002023.0
