Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
I. 현금및현금성자산,90080815230,5362585866,2691719545
II. 현금및예치금,13126491490,35063400148,30329789977
III. 당기손익-공정가치측정금융자산,1133755863953,161452394825,192621191420
IV. 기타포괄손익-공정가치측정금융자산,184051997082,174654627095,156487460385
V.상각후원가측정금융자산,606358852290,115807047842,128396482654
VI. 관계종속기업투자자산,863908496,673606953,0
VII. 유형자산,5382855130,5409746216,1991770312
VIII. 사용권자산,26093061387,26012016099,9276380052
IX. 무형자산,1044032673,545892859,72639463
X. 투자부동산,4042680075,1401079388,1478869352
XI. 기타금융자산,91545563562,70687531192,58399907844
XII. 기타자산,12369988180,845494497,526349237
XIII. 당기법인세자산,5045329900,142303930,207906046
자산총계,2173761439448,598057726910,582480466287
자본과 부채,,,
부채,,,
I. 당기손익-공정가치측정금융부채,21549568500,0,0
II. 예수부채,41661795096,52947610500,64832790535
III. 차입부채,1538800829812,193327746723,219692540907
IV. 발행사채,186000000000,0,0
V. 리스부채,26530731648,25657932204,10086453493
VI. 기타금융부채,86413607035,66377992118,57249333012
VII. 기타부채,1546665874,1151753297,1028853937
VIII. 충당부채,1558244825,1558244825,2196333000
IX. 당기법인세부채,0,144701393,0
X. 이연법인세부채,35552208807,33383905761,32622836813
부채총계,1939613651597,374549886821,387709141697
자본,,,
지배기업의 소유주에게 귀속되는 지분,234147759651,223507812889,194771317590
I. 자본금,109640596000,109640596000,98809291000
II. 자본잉여금,20782719765,20782719765,20635332982
III. 자본조정,"(20,409,881,204)","(20,409,881,204)","(20,409,881,204)"
IV. 기타포괄손익누계액,140933435076,133500115416,119423213032
V. 이익잉여금(결손금),"(16,799,109,986)","(20,005,737,088)","(23,686,638,220)"
비지배지분,28200,27200,7000
자본총계,234147787851,223507840089,194771324590
자본과부채총계,2173761439448,598057726910,582480466287
