Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),3433322296454,3314547280509,2946653786654
매출원가,2899131697968,2794159008140,2473891784814
매출총이익,534190598486,520388272369,472762001840
판매비,357109694864,344420207932,319282049908
관리비,85346581089,86454592941,87302744232
영업이익(손실),91734322533,89513471496,66177207700
금융수익,1800488629,974579612,1602944171
금융원가,17752305080,14987541257,9613953920
기타수익,6109352918,6288684619,4770922536
기타비용,10106721626,6458695947,6101203900
기타차익및차손,"(7,871,073,439)","(4,316,235,943)","(3,907,429,466)"
지분법이익(손실),"(216,957,611)","(231,386,330)","(218,422,488)"
법인세비용차감전순이익(손실),63697106324,70782876250,52710064633
법인세비용(수익),13468641029,17546079700,12238235416
계속영업이익(손실),50228465295,53236796550,40471829217
중단영업이익(손실),,,
당기순이익(손실),50228465295,53236796550,40471829217
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),50228506692,53236837916,40445485706
비지배지분에 귀속되는 당기순이익(손실),"(41,397)","(41,366)",26343511
주당이익,,,
기본주당이익(손실) (단위 : 원),6197,6568,4990
희석주당이익(손실) (단위 : 원),6197,6567,4990
