Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
비유동자산,566229994914,542722552017,481730483156.0
유형자산,289692065567,283001522140,235086404219.0
무형자산,6507633257,6222934885,5416707869.0
사용권자산,5940141116,6474175295,7030581712.0
투자부동산,245419313920,232170748220,225384749531.0
관계기업투자,114844000,2034883886,2197564812.0
공정가치측정금융자산,10380451168,3460386079,4282380140.0
기타수취채권,728675520,891199626,590130474.0
기타자산,2149810763,1927346595,1741964399.0
확정급여자산,5297059603,6539355291,
유동자산,239031396471,290340647014,230168927198.0
재고자산,81347141954,99152944370,58645155635.0
매출채권,17044011686,31272989629,23978913017.0
계약자산,24222638046,20553445773,21659101712.0
계약원가,504136236,,
공정가치측정금융자산,,10037881065,
기타수취채권,1149154735,975413348,1244344434.0
기타자산,4124705798,7365791441,5438225384.0
현금및현금성자산,110639608016,120982181388,119203187016.0
자 산 총 계,805261391385,833063199031,711899410354.0
부채,,,
비유동부채,228965242758,221177962580,207397835376.0
이자부차입금,45000000000,45000000000,45000000000.0
기타금융부채,92852704251,87387711368,81289610786.0
퇴직급여부채,,,562842217.0
리스부채,5283704977,5785059285,6345022253.0
기타부채,54565236185,58182820913,61800405641.0
충당부채,850661865,166123654,141358002.0
기타장기종업원급여부채,353964990,313971131,398707390.0
이연법인세부채,30058970490,24342276229,11859889087.0
유동부채,61548330782,127276917375,134866258610.0
매입채무,18969933502,12064433471,16531346337.0
단기차입금,,,40000000000.0
기타금융부채,5174359298,9679359401,15016780768.0
리스부채,645755639,686133139,666716837.0
기타부채,8403222728,20922193545,12106280373.0
당기법인세부채,4065760825,11077264274,4977739220.0
계약부채,21554242440,68818164532,41361767516.0
충당부채,2735056350,4029369013,4205627559.0
부 채 총 계,290513573540,348454879955,342264093986.0
자본,,,
지배기업소유주지분,514747817845,484608319076,369635316368.0
자본금,24124606000,24124606000,24124606000.0
자본잉여금,109008136048,109008136048,109008136048.0
기타자본항목,"(16,794,083,440)","(7,499,745,180)",
기타포괄손익누계액,63216173543,47682857154,21646866891.0
이익잉여금,335192985694,311292465054,214855707429.0
자 본 총 계,514747817845,484608319076,369635316368.0
부 채 및 자 본 총 계,805261391385,833063199031,711899410354.0
