Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),86349959740,16855000151,96445400495.0
기타포괄손익,"(5,678,200,464)",6512438409,5641981711.0
후속적으로 당기손익으로 재분류되지 않는 항목,"(6,598,518,988)",6841177815,4481523290.0
순확정급여부채의 재측정요소,"(6,283,934,969)",6252931315,1943580261.0
기타포괄손익-공정가치측정금융자산 평가손익,"(314,584,019)",588246500,2537943029.0
후속적으로 당기손익으로 재분류되는 항목,920318524,"(328,739,406)",1160458421.0
지분법기타포괄손익,"(116,821,438)","(155,178,056)",878198950.0
해외사업장환산외환차이(세후기타포괄손익),1037139962,"(173,561,350)",282259471.0
당기총포괄손익,80671759276,23367438560,102087382206.0
포괄손익의 귀속,,,
지배기업 소유주지분,47306779743,8868889049,48293737907.0
비지배지분,33364979533,14498549511,53793644299.0
