Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),2146398739613.0,1979261381048.0,1806735439065.0
매출원가,1448196994135.0,1341142900250.0,1223116511059.0
매출총이익,698201745478.0,638118480798.0,583618928006.0
판매비와관리비,615967850948.0,564684774260.0,489788750438.0
영업이익(손실),82233894530.0,73433706538.0,93830177568.0
기타수익,39146728305.0,7238867580.0,13065152093.0
기타비용,17960084906.0,14418704952.0,8026667311.0
금융수익,19274862489.0,10853565157.0,41006209493.0
이자수익(금융수익),6068604973.0,4557036490.0,3106429527.0
파생상품거래이익,4964821489.0,3223581002.0,2413276639.0
파생상품평가이익,115347489.0,766252168.0,20397518981.0
당기손익-공정가치측정금융자산 처분이익,1525834269.0,703777669.0,3551358854.0
당기손익-공정가치측정금융자산 평가이익,6600254269.0,1602917828.0,11537625492.0
금융비용,15695069688.0,49662329374.0,13132003685.0
이자비용(금융원가),7543628713.0,7839607450.0,6748916570.0
파생상품거래손실(금융원가),1872203735.0,8246330970.0,123000000.0
파생상품평가손실,931986843.0,2508024216.0,
당기손익-공정가치측정금융자산 처분손실,110154711.0,6006719882.0,419882439.0
당기손익-공정가치측정금융자산 평가손실,5237095686.0,25061646856.0,5840204676.0
지분법이익,1431540221.0,1311913753.0,1476973982.0
지분법손실,1700859313.0,1503576917.0,643463170.0
법인세비용차감전순이익,106731011638.0,27253441785.0,127576378970.0
법인세비용(수익),20381051898.0,10398441634.0,31130978475.0
당기순이익(손실),86349959740.0,16855000151.0,96445400495.0
당기순이익의 귀속,,,
지배기업 소유주지분,49692131875.0,6515710511.0,45373895068.0
비지배지분,36657827865.0,10339289640.0,51071505427.0
주당이익,,,
기본주당이익 (단위 : 원),3970.0,520.0,3575.0
희석주당이익 (단위 : 원),3970.0,520.0,3575.0
