Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,152547922968,129143684068,114576801922
현금및현금성자산,13102766232,12326967093,17081889786
"유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",3807113183,2460000000,700056385
매출채권 및 기타유동채권,59729758145,33599707746,35130335040
유동재고자산,72776992063,75640275110,56609670050
기타유동자산,3122339675,5116621799,5054813601
당기법인세자산,8953670,112320,37060
비유동자산,46125459828,46855188604,53378239174
장기매출채권 및 기타비유동채권,5523627255,9576514232,8793767560
비유동 당기손익-공정가치측정 금융자산,8233058924,6597410783,7182768517
투자부동산,1157378217,1279241922,1351357506
관계기업에 대한 투자자산,20405310032,17310624982,17056881097
유형자산,3815573803,4628822451,7592162813
영업권 이외의 무형자산,926236262,1083215500,911161134
사용권자산,843104324,974547206,1839836551
이연법인세자산,5221171011,5404811528,6429210178
기타비유동자산,,,2221093818
자산총계,198673382796,175998872672,167955041096
부채,,,
유동부채,37603017368,31957699666,45712512004
매입채무 및 기타유동채무,12254606886,9063965074,21139668032
기타 유동부채,1168832056,1836758838,1236573533
유동 차입금,19500000000,16500000000,13500000000
비유동차입금의 유동성 대체 부분,,,2000000000
유동 리스부채,466289073,851745785,992636000
유동충당부채,26047303,26374562,1410893755
당기법인세부채,4187242050,3678855407,5432740684
비유동부채,2501960281,1339179813,5143609683
장기매입채무 및 기타비유동채무,64660857,106991904,103043883
순확정급여부채,2169794981,1209472484,2422837934
비유동 리스부채,267504443,22715425,817892548
기타 비유동 부채,,,1799835318
부채총계,40104977649,33296879479,50856121687
자본,,,
지배기업의 소유주에게 귀속되는 자본,157315007440,141205483864,115976924673
자본금,17371416500,17371416500,17371416500
자본잉여금,74974063765,74974063765,74974063765
기타자본구성요소,"(8,702,273,070)","(8,690,280,709)","(8,690,280,709)"
기타포괄손익누계액,"(328,943,513)","(294,985,372)","(350,216,183)"
이익잉여금(결손금),74000743758,57845269680,32671941300
비지배지분,1253397707,1496509329,1121994736
자본총계,158568405147,142701993193,117098919409
자본과부채총계,198673382796,175998872672,167955041096
