Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익 (주26),2752292105099,2738939589270,2422658838497
렌탈 및 기타수익,2715275371961,2697863751423,2382579583857
유효이자율법 인식 이자수익,37016733138,41075837847,40079254640
영업비용 (주27),2447099902117,2430545176394,2177163986296
대손상각비 외 영업비용,2438088214000,2418423404349,2164759713968
대손상각비,9011688117,12121772045,12404272328
영업이익,305192202982,308394412876,245494852201
기타수익 (주28),3504227497,4123277974,4284272260
기타비용 (주28),12647242542,27582436192,11137352464
"금융수익 (주7,29)",34138963418,22800231082,16038844086
유효이자율법 인식 이자수익,22216541312,5234661397,1320100202
기타,11922422106,17565569685,14718743884
"금융비용 (주7,29)",162284183560,169738805793,104188471362
지분법이익(손실) (주17),"(6,467,354,545)","(412,842,007)","(77,538,081)"
법인세비용차감전순이익,161436613250,137583837940,150414606640
법인세비용 (주30),46231561222,49255318886,36836408260
당기순이익,115205052028,88328519054,113578198380
지배기업 소유주지분,119991066833,94391360760,118749568693
비지배지분,"(4,786,014,805)","(6,062,841,706)","(5,171,370,313)"
주당이익 (주31),,,
기본 주당이익 (단위 : 원),3275,2577,3687
희석 주당이익 (단위 : 원),3275,2577,3687
