Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,143029552904,116549559691,81295998521
매출원가,44059531300,36974583991,24649412521
매출총이익,98970021604,79574975700,56646586000
판매비와관리비,62656269545,45539813623,33042109874
영업이익(손실),36313752059,34035162077,23604476126
금융수익,2022023442,2097153564,1044682221
금융비용,2777272202,1983376965,897260582
기타이익,133716514,99673013,207823199
기타손실,193872495,362432364,10866291830
법인세비용차감전순이익(손실),35498347318,33886179325,13093429134
법인세비용(수익),10390441239,6873913741,"(667,112,226)"
계속사업당기순이익,25107906079,27012265584,13760541360
중단영업당기순이익,,,"(267,942,115)"
당기순이익(손실),25107906079,27012265584,13492599245
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),24800415091,27129757077,13591582895
계속영업당기순이익,24800415091,27129757077,13859525010
중단영업당기순이익,,,"(267,942,115)"
비지배지분에 귀속되는 당기순이익(손실),307490988,"(117,491,493)","(98,983,650)"
계속영업당기순이익,307490988,"(117,491,493)","(98,983,650)"
기타포괄손익,"(276,599,211)","(439,036,587)","(227,315,318)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(310,283,946)","(439,036,587)","(88,244,534)"
해외사업장환산외환차이(세후기타포괄손익),"(310,283,946)","(439,036,587)","(88,244,534)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),33684735,,"(139,070,784)"
순확정급여부채의 재측정요소,,,"(139,070,784)"
기타포괄손익-공정가치측정금융자산평가손익,33684735,,
총포괄손익,24831306868,26573228997,13265283927
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",24522205155,26693462290,13364267577
"포괄손익, 비지배지분",309101713,"(120,233,293)","(98,983,650)"
주당이익,,,
계속영업기본주당이익(손실) (단위 : 원),328,381,198
계속영업희석주당이익(손실) (단위 : 원),322,370,180
중단영업기본주당이익(손실) (단위 : 원),,,(3)
중단영업희석주당이익(손실) (단위 : 원),,,(3)
