Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출,21272385828,30110649760,32467617617
매출원가,12274452188,13202480183,18013909254
매출총이익,8997933640,16908169577,14453708363
판매비와관리비,12275523908,18240674161,18849299059
영업이익(손실),"(3,277,590,268)","(1,332,504,584)","(4,395,590,696)"
기타이익,119023690,6608187,21102337
기타손실,72288638,5766893642,22224668
금융수익,2651705690,863356185,199343132
금융원가,4494933766,8055390687,2553683784
법인세비용차감전순이익(손실),"(5,074,083,292)","(14,284,824,541)","(6,751,053,679)"
법인세비용(수익),"(19,618,333)","(78,473,336)","(19,618,334)"
계속영업이익(손실),"(5,054,464,959)","(14,206,351,205)","(6,731,435,345)"
중단영업이익(손실),"(235,380,432)","(4,745,729,910)","(1,219,861,966)"
당기순이익(손실),"(5,289,845,391)","(18,952,081,115)","(7,951,297,311)"
기타포괄손익,"(1,043,519,326)","(14,903,142)","(124,502,530)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),0,"(14,903,142)","(124,502,530)"
확정급여제도의 재측정손익(세후기타포괄손익),0,"(14,903,142)","(124,502,530)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(1,043,519,326)",0,0
기타포괄손익-공정가치로 측정되는 금융자산의 세후차손익,"(1,043,519,326)",0,0
총포괄손익,"(6,333,364,717)","(18,966,984,257)","(8,075,799,841)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(4,997,682,699)","(17,522,906,257)","(7,469,596,534)"
계속영업 당기순이익,"(4,839,931,717)","(14,222,312,645)","(6,721,327,217)"
중단영업 당기순이익,"(157,750,982)","(3,300,593,612)","(748,269,317)"
비지배지분에 귀속되는 당기순이익(손실),"(292,162,692)","(1,429,174,858)","(481,700,777)"
계속영업 당기순이익,"(214,533,242)",15961440,"(10,108,128)"
중단영업 당기순이익,"(77,629,450)","(1,445,136,298)","(471,592,649)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(6,041,202,025)","(17,535,910,745)","(7,594,086,481)"
"포괄손익, 비지배지분","(292,162,692)","(1,431,073,512)","(481,713,360)"
주당이익,,,
계속영업기본및희석주당순손익 (단위 : 원),(681.00),"(2,059.00)",(989.00)
중단영업기본및희석주당순손익 (단위 : 원),(22.00),(478.00),(110.00)
