Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,271321679802,247014531023,234498340414
현금및현금성자산,64700183785,30701345334,57276695528
유동성금융자산,15630000000,53920000000,12850000000
매출채권,101923195221,75211933503,78003018108
기타채권,5477567636,4893966235,14737094773
재고자산,76598089898,74480145699,65604612250
기타유동자산,6992643262,7807140252,6026919755
비유동자산,265963909224,225612094323,202399294796
장기성기타채권,2204187096,2156711000,2166388000
비유동성금융자산,25296264157,29502555149,37700308629
공동기업과 관계기업에 대한 투자자산,14552862869,15517307651,6587050522
유형자산,190219426946,152513285400,129696082536
무형자산,13597793297,4599965482,5743314496
사용권자산,7072843573,8846907279,9179341163
이연법인세자산,6036460653,5674292076,3236949905
기타비유동자산,6984070633,6801070286,8089859545
자산총계,537285589026,472626625346,436897635210
부채,,,
유동부채,133866060842,103452907674,147521826020
매입채무,13740653980,16614604375,14309345922
기타채무,14155476288,9322220449,12383626410
당기법인세부채,8121564191,6294054666,8041693129
전환사채(유동),9554601214,30239412571,35969452505
파생상품부채,3835131164,11314773500,19271984140
환불부채,5844467055,5114062797,3993877703
단기차입금,21306544800,,29000000000
유동성장기차입금,26172724000,193848000,
유동성전환상환우선주부채,1988612182,1829146572,3208059467
유동 리스부채,2726847981,2802859361,2659302951
소송충당부채,800000000,800000000,
기타 유동부채,25619437987,18927925383,18684483793
비유동부채,73007267006,81654106875,18740599440
장기차입금,58350000000,65826179200,486937600
리스부채,4510792565,6178934894,6568927158
확정급여부채,463358677,,
전환상환우선주부채,,,1682363233
기타 비유동 부채,9683115764,9648992781,10002371449
부채총계,206873327848,185107014549,166262425460
자본,,,
지배기업의 소유주에게 귀속되는 자본,325404470470,282455781386,266092728960
자본금,5989832500,5967774500,5429835500
자본잉여금,72114039523,69783665124,73658618793
자본조정,"(1,369,132,472)","(2,108,371,298)","(6,506,029,000)"
기타포괄손익누계액,1157200969,1126691775,1275100736
이익잉여금(결손금),247512529950,207686021285,192235202931
비지배지분,5007790708,5063829411,4542480790
자본총계,330412261178,287519610797,270635209750
자본과부채총계,537285589026,472626625346,436897635210
