Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),757010071920,860529534483,729135545402.0
재화의 판매로 인한 수익(매출액),672890883892,730176670295,631056943807.0
공사수익,65254865685,106863712095,70679073648.0
임가공매출,527801575,527541052,2118946238.0
기타수익(매출액),18336520768,22961611041,25280581709.0
매출원가,699951746792,789775943494,630644812753.0
재화의 판매로 인한 수익(매출액)에 대한 매출원가,622636114835,661996214212,539113854451.0
공사매출원가,58930336879,105640180750,65550623694.0
임가공매출원가,579793767,518762912,1707727724.0
기타수익(매출액)에 대한 매출원가,17805501311,21620785620,24272606884.0
매출총이익,57058325128,70753590989,98490732649.0
판매비와관리비,84167427273,69575746938,63560745376.0
영업이익(손실),"(27,109,102,145)",1177844051,34929987273.0
기타이익,11214038269,1870743052,3726880818.0
기타손실,3262416035,2713348295,782054998.0
관계기업에 대한 지분법손익,1447547014,2743486078,1105477611.0
종속기업투자처분손실,,59769088,
관계기업투자주식처분이익,,,
금융수익,10686278275,12073104319,10084831678.0
금융원가,29044503682,15769715028,5322952488.0
법인세비용차감전순이익(손실),"(36,068,158,304)","(677,654,911)",43742169894.0
법인세비용(수익),"(15,426,853,941)","(2,921,067,150)",6420944452.0
계속영업이익(손실),"(20,641,304,363)",2243412239,37321225442.0
당기순이익(손실),"(20,641,304,363)",2243412239,37321225442.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(5,111,094,282)",6461426640,19701732573.0
비지배지분에 귀속되는 당기순이익(손실),"(15,530,210,081)","(4,218,014,401)",17619492869.0
주당이익,,,
기본주당이익(손실) (단위 : 원),(99),125,382.0
희석주당이익(손실) (단위 : 원),(99),125,382.0
