Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,36261410433,43042658055,31621537030
매출원가,27467293667,35852183224,25298854699
매출총이익,8794116766,7190474831,6322682331
판매비와관리비,7833060826,5807942530,6463222849
영업이익(손실),961055940,1382532301,"(140,540,518)"
기타이익,969459872,1996482588,1126743925
기타손실,1070369576,1766259175,1756894990
금융수익,1337915519,548269909,34559186
금융원가,1806241901,423990519,349165036
관계기업등 투자손익,0,0,0
법인세비용차감전순이익(손실),391819854,1737035104,"(1,085,297,433)"
법인세비용(수익),7528,0,0
계속영업이익(손실),391812326,1737035104,"(1,085,297,433)"
중단영업이익(손실),0,0,0
당기순이익(손실),391812326,1737035104,"(1,085,297,433)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),391812326,1737035104,"(1,085,297,433)"
계속영업이익(손실),391812326,1737035104,"(1,085,297,433)"
중단영업이익(손실),0,0,0
비지배지분에 귀속되는 당기순이익(손실),0,0,0
계속영업이익(손실),0,0,0
중단영업이익(손실),0,0,0
기타포괄손익,"(735,853,229)","(27,505,827)",770163454
당기손익으로 재분류되지 않는항목(세후기타포괄손익),0,0,57684595
자산재평가손익(세후기타포괄손익),0,0,0
"세후기타포괄손익, 지분상품에 대한 투자자산",0,0,57684595
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(735,853,229)","(27,505,827)",712478859
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),0,0,0
해외사업장환산외환차이(세후기타포괄손익),"(735,853,229)","(27,505,827)",712478859
총포괄손익,"(344,040,903)",1709529277,"(315,133,979)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(344,040,903)",1709529277,"(315,133,979)"
"포괄손익, 비지배지분",0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),,,
계속영업기본주당이익(손실) (단위 : 원),6,26,(16)
중단영업기본주당이익(손실) (단위 : 원),0,0,0
희석주당이익(손실) (단위 : 원),,,
계속영업희석주당이익(손실) (단위 : 원),0,18,(16)
중단영업희석주당이익(손실) (단위 : 원),0,0,0
